latitute,longitude,sinr,throughput
37.80505112,-122.4181803,27.5,6407.5
37.80506412,-122.4181734,27.8,6699.8
37.80506313,-122.4180921,27,5562
37.80506859,-122.418026,29,6931
37.80507733,-122.4179438,26.8,6298
37.80508076,-122.4178895,26.1,5689.8
37.80508928,-122.4178403,27.4,5836.2
37.80509107,-122.4178111,26,6500
37.80509565,-122.41777,26.9,6429.1
37.80509721,-122.4177263,27.7,5540
37.80509872,-122.4176846,26.2,6078.4
37.80510259,-122.4176374,26.8,6405.2
37.80510801,-122.4175957,26.3,6075.3
37.80513049,-122.4175003,27.1,6205.9
37.80514702,-122.4174316,28.7,6773.2
37.80515275,-122.4173552,26.8,5413.6
37.8051566,-122.4173039,28.7,6027
37.80516361,-122.4172366,26.6,5506.2
37.80512739,-122.4171596,26.6,6410.6
37.80509959,-122.4171048,28.1,5929.1
37.80506293,-122.4170806,26.3,6206.8
37.8050245,-122.4169625,27.4,6329.4
37.80494528,-122.4170035,26.3,5601.9
37.80492175,-122.4169487,26.9,6160.1
37.8048752,-122.4169216,28.5,6441
37.80482886,-122.4168915,28,6580
37.80480454,-122.41688,27.2,5576
37.80474946,-122.4168839,26.8,5547.6
37.80468513,-122.4168662,28,5908
37.80461918,-122.4168304,28.5,6840
37.80460901,-122.4166886,27.8,6644.2
37.80448498,-122.4167908,29,6815
37.80443119,-122.4167767,26,5252
37.80436031,-122.4167696,28.1,6322.5
37.80431796,-122.4167551,27.7,5678.5
37.8042863,-122.4167253,27.3,6360.9
37.80429525,-122.4166668,27.1,5799.4
37.80430074,-122.4166204,26.2,5947.4
37.80430244,-122.4165947,27.5,6737.5
37.80433401,-122.4165401,28.6,6120.4
37.8043353,-122.4164703,28.5,6127.5
37.80434801,-122.4163991,26.5,5432.5
37.80437304,-122.4163203,28.9,7080.5
37.80441424,-122.4163084,27.7,5595.4
37.80444688,-122.4163121,26.2,6314.2
37.80446136,-122.4163557,28,5768
37.80453093,-122.4162755,28,5656
37.80454934,-122.416302,27,6588
37.80454225,-122.4164584,26.7,6141
37.80456453,-122.4164903,26.5,6572
37.80459434,-122.4165391,28.7,5768.7
37.80463567,-122.4165845,28.7,6543.6
37.80467518,-122.4165077,26.4,5570.4
37.80470105,-122.4165468,28.1,5732.4
37.80472891,-122.4167174,27.5,6077.5
37.80477078,-122.4167803,27.9,6054.3
37.80482524,-122.4168493,26.1,6003
37.80484901,-122.4168827,26.8,5788.8
37.80487449,-122.4169007,27,6696
37.80491565,-122.4168866,26.3,6443.5
37.80495875,-122.4168613,26.5,5803.5
37.80501392,-122.416885,26.5,6121.5
37.80507589,-122.4168793,26.3,5864.9
37.80514103,-122.4168796,26.4,6441.6
37.80521334,-122.4168817,28.5,6441
37.80527659,-122.4168863,28.2,6486
37.80531764,-122.4169108,28.9,5982.3
37.80538205,-122.4169467,27.7,6066.3
37.80542789,-122.4169519,26.6,5878.6
37.80547814,-122.4169729,27.3,6442.8
37.8055342,-122.4169973,27.3,5541.9
37.80556674,-122.4170007,26,5356
37.80562211,-122.4170102,26.8,6351.6
37.80565776,-122.4170155,27.5,6132.5
37.80569997,-122.4170305,27.9,5607.9
37.80576331,-122.4170333,26.3,6022.7
37.80582462,-122.4170451,28.8,6163.2
37.80588386,-122.4170663,28.1,5648.1
37.80594458,-122.417096,29,6061
37.80599352,-122.4171028,26.8,5762
37.80604883,-122.4171105,27.2,5521.6
37.80608484,-122.4171221,28.6,6034.6
37.80613364,-122.4171284,26.4,5491.2
37.80616064,-122.4171304,28.5,6526.5
37.80613984,-122.4171163,27.6,6596.4
37.8060829,-122.4170971,26.4,6151.2
37.80601758,-122.4170857,27.7,5678.5
37.80596517,-122.4170748,26.8,6324.8
37.80592264,-122.417066,28.7,6457.5
37.80588191,-122.4170573,26.6,5612.6
37.80584291,-122.4170596,28.1,6350.6
37.80581138,-122.4170494,28.1,6575.4
37.80577375,-122.417038,27.9,6807.6
37.80572988,-122.4170294,27.1,6666.6
37.80568055,-122.4170202,28.8,6336
37.80563704,-122.4170105,26.1,6055.2
37.80559123,-122.4169994,26.9,6429.1
37.80555028,-122.4169928,28.2,7050
37.80552019,-122.4169807,28.2,6457.8
37.80548152,-122.4169754,26.2,5947.4
37.80544044,-122.4169624,27.8,5615.6
37.80540813,-122.4169552,27.3,6633.9
37.80537442,-122.4169568,26.4,6573.6
37.80533624,-122.4169548,27.2,6555.2
37.80529284,-122.4169652,27.2,6364.8
37.80525714,-122.4169871,26.7,6007.5
37.80525009,-122.4170404,27.7,5540
37.80525183,-122.4171262,27.8,6116
37.80524112,-122.4172122,28.5,5728.5
37.8052386,-122.4173215,27.3,6033.3
37.80528665,-122.4173704,28.7,6916.7
37.8053378,-122.4174601,27.5,5802.5
37.80538705,-122.4174999,28.3,6763.7
37.80542569,-122.4175495,27.7,6786.5
37.80548813,-122.4176506,27.7,6869.6
37.80554138,-122.417715,28.3,6367.5
37.80558624,-122.4177779,26.8,6030
37.80566147,-122.417868,26.2,5449.6
37.80569277,-122.4179363,28.1,6406.8
37.8057335,-122.4179891,28.4,6617.2
37.80579292,-122.4180942,28.6,5920.2
37.80584795,-122.4181723,27.8,6004.8
37.80589059,-122.4182347,27.6,5602.8
37.80597242,-122.4183365,28.1,6968.8
37.80600193,-122.418387,26.8,6217.6
37.80597236,-122.4185148,27,5805
37.80594844,-122.4186736,26,6162
37.80590416,-122.4187868,27.6,6679.2
37.80584158,-122.4187753,27.4,5891
37.80580845,-122.4187779,27,6129
37.80574513,-122.4187633,27,5859
37.80568572,-122.4187556,26.5,5909.5
37.80562561,-122.4187308,27.9,6668.1
37.80554592,-122.4187054,28.4,6588.8
37.80550844,-122.4187006,27.6,6044.4
37.80545758,-122.4186891,27.4,5973.2
37.80539999,-122.4186662,28.3,6990.1
37.80530172,-122.4186414,26.7,6247.8
37.80524317,-122.4186397,26.5,6519
37.80517963,-122.4186353,28.9,7022.7
37.80510831,-122.4186175,26.8,5547.6
37.80502834,-122.4185745,27.9,6891.3
37.80501141,-122.4185167,28.9,7196.1
37.80502316,-122.4184321,28.8,6105.6
37.80502444,-122.418428,26.6,6490.4
37.80502171,-122.4183811,27.7,5872.4
37.80503613,-122.4183447,27.2,5902.4
37.80503353,-122.4182975,27,6075
37.80504091,-122.4182507,26.9,5918
37.80504344,-122.4182198,27.5,5527.5
37.80505112,-122.4181803,28,5684
37.80506412,-122.4181734,27.3,5623.8
37.80506313,-122.4180921,26.1,5402.7
37.80506859,-122.418026,26.3,6154.2
37.80507733,-122.4179438,26.4,5992.8
37.80508076,-122.4178895,28.8,7200
37.80508928,-122.4178403,27.5,5747.5
37.80509107,-122.4178111,26.1,5350.5
37.80509565,-122.41777,26.7,5980.8
37.80509721,-122.4177263,27.5,5500
37.80509872,-122.4176846,26.3,5496.7
37.80510259,-122.4176374,28.2,5696.4
37.80510801,-122.4175957,26.1,6081.3
37.80513049,-122.4175003,28.7,7002.8
37.80514702,-122.4174316,27.1,6666.6
37.80515275,-122.4173552,26.5,6174.5
37.8051566,-122.4173039,26.1,5768.1
37.80516361,-122.4172366,28.9,6271.3
37.80512739,-122.4171596,26.8,5842.4
37.80509959,-122.4171048,28.6,5920.2
37.80506293,-122.4170806,27,6696
37.8050245,-122.4169625,27.9,6417
37.80494528,-122.4170035,27.5,5967.5
37.80492175,-122.4169487,26.9,5729.7
37.8048752,-122.4169216,28.3,7046.7
37.80482886,-122.4168915,27.5,5857.5
37.80480454,-122.41688,28.7,7031.5
37.80474946,-122.4168839,26.7,6434.7
37.80468513,-122.4168662,28.4,7100
37.80461918,-122.4168304,26.5,5300
37.80460901,-122.4166886,28,6776
37.80448498,-122.4167908,26.2,5947.4
37.80443119,-122.4167767,27.3,6470.1
37.80436031,-122.4167696,26.5,6360
37.80431796,-122.4167551,28.3,5971.3
37.8042863,-122.4167253,26.3,5628.2
37.80429525,-122.4166668,26.7,5980.8
37.80430074,-122.4166204,27.8,6672
37.80430244,-122.4165947,27.1,5745.2
37.80433401,-122.4165401,26.7,6648.3
37.8043353,-122.4164703,28.9,5780
37.80434801,-122.4163991,27.9,6947.1
37.80437304,-122.4163203,28.6,6149
37.80441424,-122.4163084,28.2,6457.8
37.80444688,-122.4163121,28.8,6912
37.80446136,-122.4163557,28.5,5785.5
37.80453093,-122.4162755,26.2,6052.2
37.80454934,-122.416302,26.1,6237.9
37.80454225,-122.4164584,28.1,6294.4
37.80456453,-122.4164903,27.9,5635.8
37.80459434,-122.4165391,28.7,6400.1
37.80463567,-122.4165845,26.1,5872.5
37.80467518,-122.4165077,29,6090
37.80470105,-122.4165468,26.4,6600
37.80472891,-122.4167174,27.8,6560.8
37.80477078,-122.4167803,28.1,5929.1
37.80482524,-122.4168493,26,6058
37.80484901,-122.4168827,28.1,6744
37.80487449,-122.4169007,26.7,6141
37.80491565,-122.4168866,27.7,6564.9
37.80495875,-122.4168613,26.2,5606.8
37.80501392,-122.416885,26,5850
37.80507589,-122.4168793,26,5200
37.80514103,-122.4168796,28.8,6883.2
37.80521334,-122.4168817,27.4,5863.6
37.80527659,-122.4168863,26.7,5713.8
37.80531764,-122.4169108,26.5,5909.5
37.80538205,-122.4169467,28.5,6526.5
37.80542789,-122.4169519,27.8,6477.4
37.80547814,-122.4169729,29,6467
37.8055342,-122.4169973,28.1,6912.6
37.80556674,-122.4170007,26.6,6570.2
37.80562211,-122.4170102,26.4,6230.4
37.80565776,-122.4170155,26.6,6596.8
37.80569997,-122.4170305,26.6,5559.4
37.80576331,-122.4170333,26.7,5340
37.80582462,-122.4170451,27.4,5480
37.80588386,-122.4170663,28.2,6119.4
37.80594458,-122.417096,26.8,5842.4
37.80599352,-122.4171028,27.1,6368.5
37.80604883,-122.4171105,27,6075
37.80608484,-122.4171221,27.3,5678.4
37.80613364,-122.4171284,28.6,6721
37.80616064,-122.4171304,27.8,6616.4
37.80613984,-122.4171163,28.9,7167.2
37.8060829,-122.4170971,28.1,5929.1
37.80601758,-122.4170857,26.7,6301.2
37.80596517,-122.4170748,26.4,5940
37.80592264,-122.417066,27,6291
37.80588191,-122.4170573,29,5974
37.80584291,-122.4170596,26,5798
37.80581138,-122.4170494,28.5,6754.5
37.80577375,-122.417038,28.1,6968.8
37.80572988,-122.4170294,28.2,5893.8
37.80568055,-122.4170202,27.6,6292.8
37.80563704,-122.4170105,27.3,6715.8
37.80559123,-122.4169994,26.4,6177.6
37.80555028,-122.4169928,28.4,6787.6
37.80552019,-122.4169807,27.3,6087.9
37.80548152,-122.4169754,26.7,6514.8
37.80544044,-122.4169624,28.1,6238.2
37.80540813,-122.4169552,27.9,5998.5
37.80537442,-122.4169568,27,5589
37.80533624,-122.4169548,28,5768
37.80529284,-122.4169652,26.5,5936
37.80525714,-122.4169871,27.2,5657.6
37.80525009,-122.4170404,27.4,5507.4
37.80525183,-122.4171262,26.2,5397.2
37.80524112,-122.4172122,26.9,6213.9
37.8052386,-122.4173215,28.3,5829.8
37.80528665,-122.4173704,26.7,6648.3
37.8053378,-122.4174601,28.9,7138.3
37.80538705,-122.4174999,26.4,6124.8
37.80542569,-122.4175495,27.6,5768.4
37.80548813,-122.4176506,26.3,5417.8
37.80554138,-122.417715,27,6318
37.80558624,-122.4177779,28.1,5844.8
37.80566147,-122.417868,28.3,6707.1
37.80569277,-122.4179363,28,6440
37.8057335,-122.4179891,28.8,6652.8
37.80579292,-122.4180942,28.4,6958
37.80584795,-122.4181723,26,5980
37.80589059,-122.4182347,27.9,5719.5
37.80597242,-122.4183365,27.1,5745.2
37.80600193,-122.418387,28.2,6175.8
37.80597236,-122.4185148,27.3,6797.7
37.80594844,-122.4186736,26.1,5376.6
37.80590416,-122.4187868,28.7,6744.5
37.80584158,-122.4187753,26.1,6055.2
37.80580845,-122.4187779,26.7,6060.9
37.80574513,-122.4187633,28.5,5700
37.80568572,-122.4187556,27.1,6449.8
37.80562561,-122.4187308,27.3,6661.2
37.80554592,-122.4187054,27.5,6737.5
37.80550844,-122.4187006,27.9,6947.1
37.80545758,-122.4186891,26.1,6185.7
37.80539999,-122.4186662,27.6,5630.4
37.80530172,-122.4186414,27.5,5720
37.80524317,-122.4186397,27,5886
37.80517963,-122.4186353,26.1,6159.6
37.80510831,-122.4186175,28.1,5732.4
37.80502834,-122.4185745,27.2,6038.4
37.80501141,-122.4185167,27.9,5831.1
37.80502316,-122.4184321,27.1,6476.9
37.80502444,-122.418428,26.4,5359.2
37.80502171,-122.4183811,26.4,5913.6
37.80503613,-122.4183447,28.8,6048
37.80503353,-122.4182975,27.8,6171.6
37.80504091,-122.4182507,26.6,5745.6
37.80504344,-122.4182198,28.6,6721
37.80505112,-122.4181803,29,7018
37.80506412,-122.4181734,27.4,5918.4
37.80506313,-122.4180921,27.4,5863.6
37.80506859,-122.418026,26.9,5460.7
37.80507733,-122.4179438,27.1,5745.2
37.80508076,-122.4178895,27.8,6143.8
37.80508928,-122.4178403,26.7,5340
37.80509107,-122.4178111,27.5,6215
37.80509565,-122.41777,28.8,6019.2
37.80509721,-122.4177263,28.1,6856.4
37.80509872,-122.4176846,26.2,5973.6
37.80510259,-122.4176374,28.5,6042
37.80510801,-122.4175957,28.3,6792
37.80513049,-122.4175003,26.9,6456
37.80514702,-122.4174316,26.9,5622.1
37.80515275,-122.4173552,28.4,5935.6
37.8051566,-122.4173039,28.2,6345
37.80516361,-122.4172366,27.7,5540
37.80512739,-122.4171596,27.7,6897.3
37.80509959,-122.4171048,27.6,6651.6
37.80506293,-122.4170806,28.8,6307.2
37.8050245,-122.4169625,28.3,6056.2
37.80494528,-122.4170035,26.2,5266.2
37.80492175,-122.4169487,27.3,6606.6
37.8048752,-122.4169216,26.2,6445.2
37.80482886,-122.4168915,27.2,6201.6
37.80480454,-122.41688,27.7,6398.7
37.80474946,-122.4168839,28.8,6739.2
37.80468513,-122.4168662,28.4,6049.2
37.80461918,-122.4168304,28.8,6048
37.80460901,-122.4166886,27.9,6696
37.80448498,-122.4167908,26.1,5611.5
37.80443119,-122.4167767,27.9,6835.5
37.80436031,-122.4167696,27.5,6627.5
37.80431796,-122.4167551,27.2,6500.8
37.8042863,-122.4167253,27.2,5929.6
37.80429525,-122.4166668,26.2,6209.4
37.80430074,-122.4166204,27.6,6596.4
37.80430244,-122.4165947,26.7,5820.6
37.80433401,-122.4165401,26.2,5685.4
37.8043353,-122.4164703,29,7221
37.80434801,-122.4163991,26.6,6277.6
37.80437304,-122.4163203,27.7,5540
37.80441424,-122.4163084,28.9,6878.2
37.80444688,-122.4163121,27.3,5733
37.80446136,-122.4163557,28.9,6964.9
37.80453093,-122.4162755,28.4,6645.6
37.80454934,-122.416302,29,6032
37.80454225,-122.4164584,27,6426
37.80456453,-122.4164903,26,5772
37.80459434,-122.4165391,28.2,5893.8
37.80463567,-122.4165845,27.4,6082.8
37.80467518,-122.4165077,26.2,5528.2
37.80470105,-122.4165468,27.9,5607.9
37.80472891,-122.4167174,27.5,6050
37.80477078,-122.4167803,27.4,6028
37.80482524,-122.4168493,26.6,6410.6
37.80484901,-122.4168827,28.1,5732.4
37.80487449,-122.4169007,27.3,6688.5
37.80491565,-122.4168866,26.3,5707.1
37.80495875,-122.4168613,28.5,6868.5
37.80501392,-122.416885,28.4,6361.6
37.80507589,-122.4168793,27.7,6925
37.80514103,-122.4168796,26.3,6022.7
37.80521334,-122.4168817,26.4,6468
37.80527659,-122.4168863,28.7,6514.9
37.80531764,-122.4169108,27.6,5934
37.80538205,-122.4169467,26.3,6338.3
37.80542789,-122.4169519,26,6266
37.80547814,-122.4169729,28.4,6702.4
37.8055342,-122.4169973,26.7,6327.9
37.80556674,-122.4170007,28.9,6849.3
37.80562211,-122.4170102,26.5,5830
37.80565776,-122.4170155,28.7,5740
37.80569997,-122.4170305,27.8,6394
37.80576331,-122.4170333,28.5,5700
37.80582462,-122.4170451,28.1,5872.9
37.80588386,-122.4170663,27.7,6814.2
37.80594458,-122.417096,26.4,6177.6
37.80599352,-122.4171028,27.1,5636.8
37.80604883,-122.4171105,26.6,5852
37.80608484,-122.4171221,26.3,5391.5
37.80613364,-122.4171284,28.2,6345
37.80616064,-122.4171304,27.6,6403.2
37.80613984,-122.4171163,26.2,5423.4
37.8060829,-122.4170971,28,6132
37.80601758,-122.4170857,26.2,5292.4
37.80596517,-122.4170748,28.7,7175
37.80592264,-122.417066,26.9,5433.8
37.80588191,-122.4170573,26.9,5837.3
37.80584291,-122.4170596,28.4,7100
37.80581138,-122.4170494,27.6,6292.8
37.80577375,-122.417038,26.5,5777
37.80572988,-122.4170294,28.4,7014.8
37.80568055,-122.4170202,27.6,5520
37.80563704,-122.4170105,26.9,5864.2
37.80559123,-122.4169994,28.3,6112.8
37.80555028,-122.4169928,28.2,5668.2
37.80552019,-122.4169807,27.2,6664
37.80548152,-122.4169754,26.8,6351.6
37.80544044,-122.4169624,26.3,5417.8
37.80540813,-122.4169552,28.3,6027.9
37.80537442,-122.4169568,28.9,6040.1
37.80533624,-122.4169548,28.3,6339.2
37.80529284,-122.4169652,26.1,6342.3
37.80525714,-122.4169871,26.3,6233.1
37.80525009,-122.4170404,28.6,7150
37.80525183,-122.4171262,26.9,6079.4
37.80524112,-122.4172122,29,6380
37.8052386,-122.4173215,29,6119
37.80528665,-122.4173704,26.7,5980.8
37.8053378,-122.4174601,27.9,5942.7
37.80538705,-122.4174999,26.6,6304.2
37.80542569,-122.4175495,28.2,6768
37.80548813,-122.4176506,26,5798
37.80554138,-122.417715,27.3,5924.1
37.80558624,-122.4177779,29,7105
37.80566147,-122.417868,26.3,5970.1
37.80569277,-122.4179363,26.6,5905.2
37.8057335,-122.4179891,29,6525
37.80579292,-122.4180942,28,6188
37.80584795,-122.4181723,27.8,6199.4
37.80589059,-122.4182347,26.3,6443.5
37.80597242,-122.4183365,27.1,5853.6
37.80600193,-122.418387,26.1,6525
37.80597236,-122.4185148,28.1,6828.3
37.80594844,-122.4186736,26.7,6034.2
37.80590416,-122.4187868,26.3,5680.8
37.80584158,-122.4187753,26.7,6461.4
37.80580845,-122.4187779,28.5,7096.5
37.80574513,-122.4187633,26.9,6563.6
37.80568572,-122.4187556,27.4,6137.6
37.80562561,-122.4187308,27.6,5961.6
37.80554592,-122.4187054,27.2,6011.2
37.80550844,-122.4187006,28.4,7043.2
37.80545758,-122.4186891,27.4,6219.8
37.80539999,-122.4186662,28.3,6933.5
37.80530172,-122.4186414,27.2,5793.6
37.80524317,-122.4186397,27,5589
37.80517963,-122.4186353,27.8,5699
37.80510831,-122.4186175,28.3,6650.5
37.80502834,-122.4185745,28.7,6888
37.80501141,-122.4185167,28.5,6384
37.80502316,-122.4184321,26.4,5412
37.80502444,-122.418428,28.3,6933.5
37.80502171,-122.4183811,29,7163
37.80503613,-122.4183447,26.2,5475.8
37.80503353,-122.4182975,28.9,7225
37.80504091,-122.4182507,26.5,5671
37.80504344,-122.4182198,27.2,6419.2
37.80505112,-122.4181803,28.8,5875.2
37.80506412,-122.4181734,27.1,6639.5
37.80506313,-122.4180921,26.9,5702.8
37.80506859,-122.418026,26.9,6133.2
37.80507733,-122.4179438,26.7,5954.1
37.80508076,-122.4178895,26.3,5286.3
37.80508928,-122.4178403,27.4,6493.8
37.80509107,-122.4178111,28.2,6909
37.80509565,-122.41777,27.3,5514.6
37.80509721,-122.4177263,26.9,5702.8
37.80509872,-122.4176846,26.4,5913.6
37.80510259,-122.4176374,27,5562
37.80510801,-122.4175957,27.8,6533
37.80513049,-122.4175003,28.6,6206.2
37.80514702,-122.4174316,28.2,6768
37.80515275,-122.4173552,27.1,6341.4
37.8051566,-122.4173039,27.2,5793.6
37.80516361,-122.4172366,26.4,5517.6
37.80512739,-122.4171596,27.4,6548.6
37.80509959,-122.4171048,28.4,6844.4
37.80506293,-122.4170806,29,6293
37.8050245,-122.4169625,28.1,6182
37.80494528,-122.4170035,28.9,6300.2
37.80492175,-122.4169487,28.4,7071.6
37.8048752,-122.4169216,27.4,5726.6
37.80482886,-122.4168915,26.7,6434.7
37.80480454,-122.41688,28.5,6070.5
37.80474946,-122.4168839,26.8,6164
37.80468513,-122.4168662,26,6292
37.80461918,-122.4168304,26.6,6437.2
37.80460901,-122.4166886,28.8,5817.6
37.80448498,-122.4167908,26.8,6432
37.80443119,-122.4167767,26.6,5798.8
37.80436031,-122.4167696,26,5928
37.80431796,-122.4167551,26.1,6316.2
37.8042863,-122.4167253,28.4,6191.2
37.80429525,-122.4166668,27,5535
37.80430074,-122.4166204,27.5,6545
37.80430244,-122.4165947,27.3,6251.7
37.80433401,-122.4165401,26.1,6107.4
37.8043353,-122.4164703,26.2,5868.8
37.80434801,-122.4163991,26.4,5359.2
37.80437304,-122.4163203,26.1,5533.2
37.80441424,-122.4163084,27,6129
37.80444688,-122.4163121,28.4,6674
37.80446136,-122.4163557,27.7,6204.8
37.80453093,-122.4162755,26.5,5724
37.80454934,-122.416302,27,5940
37.80454225,-122.4164584,26.3,5680.8
37.80456453,-122.4164903,27.5,6737.5
37.80459434,-122.4165391,28.5,6526.5
37.80463567,-122.4165845,26.1,5376.6
37.80467518,-122.4165077,27.7,5650.8
37.80470105,-122.4165468,27,6723
37.80472891,-122.4167174,27.7,5955.5
37.80477078,-122.4167803,27.1,6205.9
37.80482524,-122.4168493,28.7,6945.4
37.80484901,-122.4168827,27.6,5658
37.80487449,-122.4169007,27.2,5902.4
37.80491565,-122.4168866,27.9,6165.9
37.80495875,-122.4168613,27.6,6679.2
37.80501392,-122.416885,28.2,6175.8
37.80507589,-122.4168793,28.1,6210.1
37.80514103,-122.4168796,26.8,6512.4
37.80521334,-122.4168817,26.3,6233.1
37.80527659,-122.4168863,26.8,6378.4
37.80531764,-122.4169108,26.7,5900.7
37.80538205,-122.4169467,27.5,6380
37.80542789,-122.4169519,28.5,6127.5
37.80547814,-122.4169729,26.9,5622.1
37.8055342,-122.4169973,28,6188
37.80556674,-122.4170007,26.5,6466
37.80562211,-122.4170102,27.1,5880.7
37.80565776,-122.4170155,26.7,5793.9
37.80569997,-122.4170305,27.7,6287.9
37.80576331,-122.4170333,28.2,5640
37.80582462,-122.4170451,26.9,6025.6
37.80588386,-122.4170663,28.1,6266.3
37.80594458,-122.417096,27.8,6922.2
37.80599352,-122.4171028,27.7,5540
37.80604883,-122.4171105,26.5,6572
37.80608484,-122.4171221,26.9,6267.7
37.80613364,-122.4171284,28.1,6519.2
37.80616064,-122.4171304,28.4,5680
