latitute,longitude,sinr,throughput
50.0307,80.028800000001,27.98,6102.142
50.0308,80.028900000001,28,6102.231
50.031,80.029100000001,28.05,6102.305
50.0312,80.029300000001,28.09,6102.338
50.0314,80.029500000001,28.17,6102.436
50.0316,80.029600000001,28.2,6102.469
50.0317,80.029800000001,28.25,6102.489
50.0319,80.030000000001,28.26,6102.505
50.032,80.030100000001,28.34,6102.557
50.0322,80.030300000001,28.39,6102.591
50.0324,80.030500000001,28.4,6102.648
50.0325,80.030600000001,28.49,6102.653
50.0327,80.030800000001,28.5,6102.738
50.0328,80.030900000001,28.52,6102.764
50.0329,80.031100000001,28.57,6102.833
50.0331,80.031200000001,28.66,6102.927
50.0333,80.031400000001,28.71,6103.003
50.0335,80.031600000001,28.72,6103.038
50.0337,80.031700000001,28.82,6103.059
50.0339,80.031900000001,28.85,6103.11
50.034,80.032000000001,28.89,6103.161
50.0341,80.032200000001,28.97,6103.222
50.0342,80.032300000001,29,6103.298
50.0344,80.032400000001,29.07,6103.361
50.0346,80.032500000001,29.11,6103.386
50.0347,80.032600000001,29.17,6103.462
50.0349,80.032800000001,29.27,6103.477
50.035,80.032900000001,29.34,6103.551
50.0351,80.033100000001,29.37,6103.65
50.0353,80.033300000001,29.43,6103.72
50.0354,80.033500000001,29.48,6103.81
50.0355,80.033600000001,29.54,6103.883
50.0356,80.033800000001,29.64,6103.913
50.0357,80.034000000001,29.65,6104.01
50.0358,80.034100000001,29.67,6104.049
50.0359,80.034300000001,29.69,6104.12
50.0361,80.034400000001,29.76,6104.149
50.0362,80.034500000001,29.86,6104.206
50.0363,80.034600000001,29.91,6104.22
50.0365,80.034800000001,30,6104.306
50.0367,80.035000000001,30.02,6104.331
50.0368,80.035100000001,30.05,6104.378
50.0369,80.035200000001,30.14,6104.423
50.037,80.035400000001,30.16,6104.507
50.0371,80.035600000001,30.18,6104.579
50.0372,80.035700000001,30.21,6104.603
50.0374,80.035900000001,30.25,6104.614
50.0376,80.036000000001,30.35,6104.676
50.0377,80.036100000001,30.44,6104.723
50.0378,80.036200000001,30.54,6104.778
50.0379,80.036400000001,30.64,6104.825
50.0381,80.036500000001,30.67,6104.836
50.0383,80.036600000001,30.76,6104.843
50.0385,80.036700000001,30.8,6104.849
50.0387,80.036900000001,30.82,6104.906
50.0389,80.037000000001,30.84,6105.005
50.039,80.037100000001,30.89,6105.063
50.0391,80.037200000001,30.91,6105.113
50.0392,80.037300000001,31.01,6105.204
50.0393,80.037400000001,31.02,6105.225
50.0395,80.037600000001,31.05,6105.245
50.0397,80.037800000001,31.08,6105.321
50.0398,80.037900000001,31.12,6105.339
50.04,80.038100000001,31.14,6105.417
50.0402,80.038300000001,31.18,6105.481
50.0404,80.038400000001,31.2,6105.494
50.0406,80.038500000001,31.21,6105.575
50.0407,80.038600000001,31.22,6105.578
50.0409,80.038700000001,31.25,6105.658
50.0411,80.038800000001,31.31,6105.672
50.0413,80.039000000001,31.35,6105.714
50.0414,80.039100000001,31.37,6105.805
50.0415,80.039300000001,31.43,6105.812
50.0417,80.039500000001,31.45,6105.868
50.0419,80.039600000001,31.49,6105.88
50.042,80.039700000001,31.51,6105.896
50.0422,80.039800000001,31.61,6105.95
50.0424,80.039900000001,31.68,6106.021
50.0425,80.040100000001,31.7,6106.095
50.0426,80.040200000001,31.77,6106.149
50.0428,80.040300000001,31.83,6106.232
50.043,80.040500000001,31.87,6106.296
50.0431,80.040700000001,31.95,6106.326
50.0432,80.040900000001,32,6106.406
50.0433,80.041000000001,32.04,6106.415
50.0435,80.041100000001,32.12,6106.441
50.0437,80.041300000001,32.22,6106.485
50.0438,80.041500000001,32.32,6106.491
50.044,80.041700000001,32.41,6106.561
50.0441,80.041800000001,32.45,6106.597
50.0442,80.041900000001,32.52,6106.611
50.0444,80.042000000001,32.62,6106.637
50.0445,80.042100000001,32.66,6106.674
50.0446,80.042200000001,32.73,6106.698
50.0447,80.042400000001,32.8,6106.726
50.0448,80.042600000001,32.84,6106.733
50.0449,80.042700000001,32.92,6106.787
50.045,80.042800000001,33.01,6106.836
50.0451,80.043000000001,33.08,6106.856
50.0453,80.043200000001,33.13,6106.867
50.0455,80.043400000001,33.18,6106.874
50.0457,80.043500000001,33.22,6106.973
50.0459,80.043700000001,33.25,6107.065
50.0461,80.043900000001,33.35,6107.145
50.0463,80.044100000001,33.39,6107.174
50.0465,80.044200000001,33.47,6107.178
50.0467,80.044300000001,33.5,6107.217
50.0469,80.044500000001,33.55,6107.29
50.047,80.044700000001,33.63,6107.328
50.0471,80.044800000001,33.67,6107.399
50.0472,80.045000000001,33.74,6107.466
50.0473,80.045200000001,33.79,6107.47
50.0474,80.045400000001,33.83,6107.489
50.0476,80.045500000001,33.86,6107.565
50.0477,80.045600000001,33.88,6107.605
50.0478,80.045800000001,33.9,6107.664
50.048,80.046000000001,34,6107.726
50.0482,80.046100000002,34.04,6107.732
50.0484,80.046300000002,34.12,6107.749
50.0486,80.046400000002,34.14,6107.839
50.0488,80.046600000002,34.15,6107.934
50.049,80.046700000002,34.23,6107.941
50.0492,80.046900000002,34.28,6108.03
50.0493,80.047100000002,34.33,6108.036
50.0494,80.047200000002,34.4,6108.085
50.0496,80.047400000002,34.46,6108.155
50.0498,80.047500000002,34.55,6108.204
50.0499,80.047600000002,34.59,6108.242
50.0501,80.047700000002,34.63,6108.259
50.0503,80.047800000002,34.66,6108.312
50.0505,80.048000000002,34.71,6108.346
50.0506,80.048200000002,34.75,6108.424
50.0507,80.048300000002,34.78,6108.429
50.0508,80.048500000002,34.86,6108.528
50.0509,80.048700000002,34.91,6108.577
50.0511,80.048900000002,35,6108.6
50.0512,80.049000000002,35.04,6108.608
50.0513,80.049200000002,35.1,6108.615
50.0514,80.049300000002,35.14,6108.675
50.0516,80.049500000002,35.18,6108.693
50.0518,80.049700000002,35.21,6108.781
50.0519,80.049900000002,35.3,6108.831
50.0521,80.050000000002,35.4,6108.853
50.0522,80.050200000002,35.45,6108.903
50.0523,80.050400000002,35.51,6108.925
50.0524,80.050500000002,35.54,6109.001
50.0525,80.050700000002,35.58,6109.006
50.0526,80.050900000002,35.61,6109.035
50.0527,80.051000000002,35.63,6109.117
50.0528,80.051100000002,35.67,6109.214
50.0529,80.051200000002,35.69,6109.269
50.053,80.051400000002,35.7,6109.283
50.0531,80.051600000002,35.74,6109.371
50.0533,80.051800000002,35.81,6109.468
50.053400000001,80.052000000002,35.82,6109.543
50.053600000001,80.052100000002,35.83,6109.553
50.0538,80.052200000002,35.93,6109.562
50.053900000001,80.052300000002,35.94,6109.622
50.054100000001,80.052400000002,35.96,6109.686
50.054300000001,80.052500000002,36.04,6109.714
50.054500000001,80.052600000002,36.06,6109.774
50.054700000001,80.052800000002,36.12,6109.778
50.054900000001,80.053000000002,36.2,6109.828
50.055100000001,80.053200000002,36.26,6109.879
50.055200000001,80.053300000002,36.32,6109.905
50.055400000001,80.053500000002,36.41,6109.927
50.055600000001,80.053700000002,36.5,6109.998
50.055700000001,80.053900000002,36.6,6110.094
50.055900000001,80.054000000002,36.66,6110.141
50.056100000001,80.054100000002,36.71,6110.208
50.056300000001,80.054200000002,36.73,6110.26
50.056400000001,80.054400000002,36.74,6110.272
50.056500000001,80.054600000002,36.78,6110.369
50.056600000001,80.054700000002,36.8,6110.38
50.056700000001,80.054800000002,36.89,6110.415
50.056900000001,80.055000000002,36.92,6110.452
50.057100000001,80.055200000002,37.01,6110.533
50.057300000001,80.055300000002,37.06,6110.599
50.057500000001,80.055500000002,37.08,6110.67
50.057600000001,80.055600000002,37.17,6110.734
50.057800000001,80.055700000002,37.24,6110.737
50.057900000001,80.055900000002,37.26,6110.795
50.058100000001,80.056100000002,37.36,6110.839
50.058300000001,80.056200000002,37.45,6110.903
50.058400000001,80.056400000002,37.5,6110.906
50.058600000001,80.056600000002,37.57,6110.966
50.058800000001,80.056800000002,37.6,6111.06
50.058900000001,80.056900000002,37.66,6111.139
50.059000000001,80.057000000002,37.75,6111.209
50.059200000001,80.057200000002,37.78,6111.285
50.059400000001,80.057300000002,37.8,6111.347
50.059500000001,80.057500000002,37.83,6111.394
50.059700000001,80.057700000002,37.88,6111.456
50.059900000001,80.057800000002,37.91,6111.472
50.060100000001,80.058000000002,37.92,6111.572
50.060300000001,80.058200000002,38,6111.666
50.060500000001,80.058400000002,38.07,6111.744
50.060700000001,80.058600000002,38.13,6111.786
50.060800000001,80.058800000002,38.14,6111.837
50.061000000001,80.058900000002,38.24,6111.873
50.061200000001,80.059000000002,38.34,6111.932
50.061400000001,80.059100000002,38.42,6111.991
50.061600000001,80.059300000002,38.48,6112.023
50.061700000001,80.059400000002,38.51,6112.054
50.061900000001,80.059600000002,38.52,6112.102
50.062100000001,80.059800000002,38.61,6112.191
50.062200000001,80.060000000002,38.65,6112.197
50.062300000001,80.060100000002,38.7,6112.216
50.062500000001,80.060200000002,38.78,6112.257
50.062700000001,80.060300000002,38.88,6112.283
50.062800000001,80.060500000002,38.94,6112.362
50.063000000001,80.060700000002,38.95,6112.452
50.063200000001,80.060800000002,38.99,6112.501
50.063400000001,80.060900000002,39.03,6112.513
50.063500000001,80.061100000002,39.05,6112.553
50.063600000001,80.061300000002,39.11,6112.646
50.063800000001,80.061400000002,39.15,6112.701
50.064000000001,80.061500000002,39.23,6112.715
50.064200000001,80.061600000002,39.33,6112.801
50.064300000001,80.061700000002,39.41,6112.891
50.064400000001,80.061800000002,39.45,6112.986
50.064500000001,80.062000000002,39.46,6113.042
50.064700000001,80.062100000002,39.56,6113.107
50.064900000001,80.062300000002,39.62,6113.186
50.065100000001,80.062500000002,39.66,6113.255
50.065200000001,80.062600000002,39.75,6113.269
50.065300000001,80.062800000002,39.85,6113.338
50.065500000001,80.063000000002,39.91,6113.43
50.065700000001,80.063200000002,40,6113.451
50.065900000001,80.063400000002,40.08,6113.475
50.066000000001,80.063600000002,40.17,6113.573
50.066100000001,80.063700000002,40.25,6113.581
50.066200000001,80.063800000002,40.33,6113.638
50.066300000001,80.064000000002,40.4,6113.709
50.066400000001,80.064200000002,40.44,6113.717
50.066500000001,80.064400000002,40.54,6113.742
50.066700000001,80.064600000002,40.59,6113.805
50.066900000001,80.064700000002,40.68,6113.9
50.067100000001,80.064900000002,40.78,6113.916
50.067200000001,80.065100000002,40.81,6113.966
50.067400000001,80.065300000002,40.82,6114.064
50.067600000001,80.065500000002,40.89,6114.154
50.067700000001,80.065600000002,40.99,6114.24
50.067800000001,80.065800000002,41,6114.334
50.068000000001,80.066000000002,41.06,6114.394
50.068200000001,80.066100000002,41.12,6114.464
50.068300000001,80.066200000002,41.21,6114.494
50.068400000001,80.066300000002,41.29,6114.587
50.068500000001,80.066500000002,41.38,6114.652
50.068700000001,80.066700000002,41.44,6114.658
50.068900000001,80.066900000002,41.54,6114.723
50.069000000001,80.067000000002,41.6,6114.751
50.069200000001,80.067100000002,41.69,6114.784
50.069400000001,80.067200000002,41.7,6114.853
50.069600000001,80.067400000002,41.8,6114.859
50.069800000001,80.067600000002,41.9,6114.861
50.070000000001,80.067800000002,41.97,6114.885
50.070100000001,80.067900000002,42,6114.892
50.070300000001,80.068000000002,42.08,6114.91
50.070400000001,80.068100000002,42.13,6114.985
50.070500000001,80.068200000002,42.14,6115.083
50.070700000001,80.068300000002,42.21,6115.149
50.070900000001,80.068500000002,42.29,6115.241
50.071000000001,80.068700000002,42.39,6115.244
50.071200000001,80.068900000002,42.42,6115.343
50.071400000001,80.069100000002,42.43,6115.394
50.071600000001,80.069300000002,42.5,6115.487
50.071700000001,80.069400000002,42.57,6115.535
50.071800000001,80.069600000002,42.62,6115.558
50.072000000001,80.069700000002,42.71,6115.638
50.072200000001,80.069900000002,42.79,6115.651
50.072300000001,80.070100000002,42.81,6115.731
50.072400000001,80.070200000002,42.89,6115.735
50.072600000001,80.070400000002,42.95,6115.806
50.072800000001,80.070500000002,43.02,6115.869
50.072900000001,80.070600000002,43.03,6115.954
50.073000000001,80.070800000002,43.04,6116.043
50.073200000001,80.071000000002,43.11,6116.078
50.073400000001,80.071100000002,43.16,6116.157
50.073500000001,80.071300000002,43.22,6116.185
50.073600000001,80.071400000002,43.26,6116.285
50.073700000001,80.071600000002,43.33,6116.362
50.073800000001,80.071700000002,43.37,6116.408
50.074000000001,80.071800000002,43.4,6116.478
50.074100000001,80.071900000002,43.46,6116.543
50.074200000001,80.072000000002,43.56,6116.628
50.074400000001,80.072100000002,43.63,6116.699
50.074500000001,80.072200000002,43.73,6116.709
50.074700000001,80.072300000002,43.74,6116.784
50.074800000001,80.072500000002,43.8,6116.807
50.074900000001,80.072700000002,43.87,6116.884
50.075000000001,80.072900000002,43.92,6116.924
50.075100000001,80.073000000002,43.93,6116.991
50.075200000001,80.073100000002,43.99,6117.091
50.075300000001,80.073200000002,44.06,6117.147
50.075400000001,80.073400000002,44.13,6117.237
50.075600000001,80.073600000002,44.2,6117.248
50.075800000001,80.073700000002,44.24,6117.314
50.075900000001,80.073800000002,44.29,6117.358
50.076100000001,80.074000000002,44.38,6117.392
50.076300000001,80.074200000002,44.48,6117.419
50.076500000001,80.074300000002,44.51,6117.459
50.076700000001,80.074500000002,44.61,6117.555
50.076900000001,80.074700000002,44.7,6117.614
50.077000000001,80.074800000002,44.77,6117.701
50.077200000001,80.074900000002,44.83,6117.772
50.077300000001,80.075100000002,44.85,6117.773
50.077500000001,80.075300000002,44.89,6117.849
50.077700000001,80.075400000002,44.9,6117.927
50.077900000001,80.075500000002,44.92,6117.973
50.078000000001,80.075600000002,44.97,6118.057
50.078200000001,80.075700000002,45.02,6118.064
50.078400000001,80.075800000002,45.12,6118.105
50.078500000001,80.075900000002,45.14,6118.119
50.078600000001,80.076000000002,45.16,6118.141
50.078700000001,80.076100000002,45.26,6118.151
50.078900000001,80.076300000003,45.35,6118.216
50.079000000001,80.076400000003,45.37,6118.264
50.079100000001,80.076600000003,45.41,6118.354
50.079300000001,80.076800000003,45.51,6118.408
50.079500000001,80.077000000003,45.61,6118.503
50.079600000001,80.077100000003,45.62,6118.578
50.079700000001,80.077200000003,45.72,6118.632
50.079900000001,80.077400000003,45.79,6118.683
50.080100000001,80.077600000003,45.81,6118.701
50.080300000001,80.077700000003,45.88,6118.775
50.080500000001,80.077900000003,45.95,6118.83
50.080700000001,80.078100000003,45.96,6118.884
50.080900000001,80.078200000003,46.01,6118.97
50.081000000001,80.078400000003,46.08,6119.007
50.081200000001,80.078600000003,46.18,6119.055
50.081300000001,80.078800000003,46.28,6119.096
50.081400000001,80.078900000003,46.34,6119.158
50.081500000001,80.079000000003,46.38,6119.174
50.081600000001,80.079200000003,46.45,6119.266
50.081800000001,80.079400000003,46.5,6119.274
50.082000000001,80.079600000003,46.6,6119.361
50.082200000001,80.079800000003,46.63,6119.39
50.082300000001,80.079900000003,46.71,6119.449
50.082500000001,80.080100000003,46.81,6119.524
50.082700000001,80.080300000003,46.85,6119.549
50.082900000001,80.080500000003,46.89,6119.553
50.083100000001,80.080600000003,46.99,6119.58
50.083300000001,80.080700000003,47.03,6119.648
50.083400000001,80.080800000003,47.09,6119.734
50.083600000001,80.081000000003,47.11,6119.826
50.083800000001,80.081200000003,47.17,6119.885
50.084000000001,80.081300000003,47.21,6119.934
50.084100000001,80.081500000003,47.29,6120.024
50.084200000001,80.081600000003,47.39,6120.033
50.084300000001,80.081800000003,47.43,6120.043
50.084400000001,80.082000000003,47.51,6120.106
50.084600000001,80.082100000003,47.56,6120.187
50.084700000001,80.082300000003,47.64,6120.283
50.084900000001,80.082400000003,47.7,6120.296
50.085100000001,80.082600000003,47.77,6120.375
50.085300000001,80.082700000003,47.84,6120.472
50.085400000001,80.082900000003,47.85,6120.54
50.085500000001,80.083000000003,47.93,6120.615
50.085600000001,80.083200000003,47.97,6120.625
50.085800000001,80.083400000003,48.06,6120.713
50.085900000001,80.083600000003,48.15,6120.809
50.086100000001,80.083700000003,48.16,6120.864
50.086200000001,80.083900000003,48.2,6120.946
50.086300000001,80.084000000003,48.28,6120.994
50.086500000001,80.084200000003,48.3,6121.002
50.086600000001,80.084400000003,48.39,6121.039
50.086700000001,80.084500000003,48.44,6121.064
50.086800000001,80.084600000003,48.46,6121.113
50.087000000001,80.084800000003,48.51,6121.194
50.087100000001,80.085000000003,48.55,6121.251
50.087200000001,80.085200000003,48.59,6121.272
50.087400000001,80.085300000003,48.66,6121.302
50.087500000001,80.085500000003,48.7,6121.328
50.087700000001,80.085600000003,48.77,6121.344
50.087800000001,80.085700000003,48.81,6121.386
50.087900000001,80.085900000003,48.9,6121.428
50.088000000001,80.086000000003,48.93,6121.506
50.088200000001,80.086200000003,48.97,6121.509
50.088300000001,80.086400000003,49,6121.603
50.088500000001,80.086600000003,49.03,6121.694
50.088700000001,80.086800000003,49.05,6121.741
50.088900000001,80.087000000003,49.12,6121.759
50.089100000001,80.087100000003,49.18,6121.791
50.089300000001,80.087200000003,49.26,6121.889
50.089500000001,80.087400000003,49.34,6121.953
50.089700000001,80.087500000003,49.41,6122.03
50.089900000001,80.087700000003,49.48,6122.105
50.090100000001,80.087900000003,49.55,6122.161
50.090300000001,80.088100000003,49.56,6122.195
50.090500000001,80.088300000003,49.62,6122.242
50.090700000001,80.088400000003,49.7,6122.259
50.090900000001,80.088600000003,49.72,6122.298
50.091000000001,80.088800000003,49.73,6122.396
50.091100000001,80.089000000003,49.81,6122.481
50.091300000001,80.089100000003,49.87,6122.522
50.091400000001,80.089200000003,49.97,6122.613
50.091500000001,80.089400000003,50,6122.678
50.091700000001,80.089600000003,50.02,6122.704
50.091900000001,80.089800000003,50.07,6122.746
50.092000000001,80.090000000003,50.15,6122.833
50.092100000001,80.090200000003,50.24,6122.88
50.092200000001,80.090400000003,50.28,6122.888
50.092300000001,80.090600000003,50.33,6122.927
50.092400000001,80.090700000003,50.36,6122.946
50.092500000001,80.090900000003,50.45,6122.95
50.092600000001,80.091100000003,50.48,6122.961
50.092800000001,80.091300000003,50.54,6122.984
50.092900000001,80.091400000003,50.55,6123.056
50.093000000001,80.091600000003,50.57,6123.118
50.093100000001,80.091700000003,50.64,6123.17
50.093200000001,80.091800000003,50.73,6123.224
50.093400000001,80.091900000003,50.81,6123.228
50.093600000001,80.092100000003,50.82,6123.325
50.093700000001,80.092200000003,50.83,6123.356
50.093800000001,80.092400000003,50.89,6123.387
50.094000000001,80.092600000003,50.9,6123.389
50.094200000001,80.092700000003,50.97,6123.393
50.094400000001,80.092800000003,51.03,6123.404
50.094500000001,80.092900000003,51.1,6123.415
50.094700000001,80.093000000003,51.12,6123.45
50.094900000001,80.093100000003,51.16,6123.491
50.095100000001,80.093200000003,51.24,6123.553
50.095300000001,80.093300000003,51.34,6123.639
50.095500000001,80.093500000003,51.43,6123.68
50.095600000001,80.093600000003,51.48,6123.766
50.095800000001,80.093800000003,51.58,6123.797
50.095900000001,80.094000000003,51.63,6123.806
50.096100000001,80.094200000003,51.68,6123.896
50.096300000001,80.094400000003,51.71,6123.929
50.096400000001,80.094500000003,51.81,6123.937
50.096500000001,80.094700000003,51.91,6123.949
50.096700000001,80.094900000003,51.97,6124.045
50.096800000001,80.095100000003,52.06,6124.055
50.097000000001,80.095300000003,52.1,6124.096
50.097100000001,80.095500000003,52.15,6124.131
50.097200000001,80.095700000003,52.18,6124.144
50.097400000001,80.095900000003,52.23,6124.22
50.097600000001,80.096000000003,52.32,6124.301
50.097700000001,80.096200000003,52.42,6124.306
50.097900000001,80.096300000003,52.52,6124.39
50.098000000001,80.096500000003,52.62,6124.428
50.098200000001,80.096600000003,52.7,6124.524
50.098300000001,80.096700000003,52.74,6124.573
50.098400000001,80.096900000003,52.81,6124.657
50.098500000001,80.097000000003,52.87,6124.721
50.098600000001,80.097100000003,52.92,6124.791
50.098700000001,80.097200000003,53,6124.863
50.098900000001,80.097400000003,53.06,6124.886
50.099100000001,80.097500000003,53.13,6124.898
50.099300000001,80.097600000003,53.14,6124.993
50.099500000001,80.097700000003,53.19,6125.079
50.099700000001,80.097800000003,53.26,6125.179
50.099800000001,80.097900000003,53.33,6125.235
50.100000000001,80.098000000003,53.36,6125.32
50.100100000001,80.098200000003,53.42,6125.347
50.100300000001,80.098300000003,53.47,6125.372
50.100500000001,80.098400000003,53.51,6125.415
50.100600000001,80.098500000003,53.55,6125.431
50.100800000001,80.098700000003,53.56,6125.502
