latitute,longitude,sinr,throughput
37.80576805,-122.4122477,17.1,4240.8
37.80580454,-122.412121,20.2,4201.6
37.80583587,-122.4119556,22.8,4560
37.80586861,-122.4118754,23.6,5782
37.80592139,-122.4119301,17.8,4005
37.80598749,-122.4119785,19.8,4732.2
37.80606433,-122.4120105,17.4,4141.2
37.80618813,-122.4120445,22.1,4641
37.80630306,-122.4120681,17.9,3991.7
37.8064122,-122.4120947,18.4,3808.8
37.80653265,-122.4121224,23.4,5662.8
37.80667395,-122.4121627,21.2,4833.6
37.8067372,-122.412188,20,4540
37.80676481,-122.4123078,20.2,4100.6
37.80673452,-122.4123925,20.2,4747
37.80673056,-122.4124716,18.6,4036.2
37.80671307,-122.4125553,22.6,5650
37.80670311,-122.4126644,18,3672
37.80669686,-122.41277,20.3,4364.5
37.80668157,-122.4128763,21.2,5300
37.80665881,-122.413047,22.2,4995
37.80664116,-122.4131991,23.4,5335.2
37.80661925,-122.4133626,19.8,4039.2
37.80660067,-122.413487,19.1,3972.8
37.80659402,-122.4135781,20,4940
37.80655678,-122.4137004,20,4000
37.80649544,-122.4137378,20,4680
37.80641086,-122.413721,17.6,3608
37.80625493,-122.4137055,23.9,5329.7
37.80610886,-122.4136802,20.6,4223
37.8059635,-122.4136643,20.6,4470.2
37.805811,-122.4136516,22.8,4605.6
37.80566444,-122.4136162,22.5,4545
37.80559187,-122.4135498,22,4532
37.80562774,-122.4134571,21.4,4429.8
37.80566078,-122.4132216,18.3,3678.3
37.80567739,-122.4131382,20.4,4508.4
37.80569386,-122.4130105,20.1,4180.8
37.80570788,-122.4128881,21.8,5384.6
37.80572003,-122.4127227,23.6,5310
37.80573941,-122.4126362,17.6,4083.2
37.80576099,-122.412469,21,5166
37.80578328,-122.4122877,17.8,3684.6
37.80580319,-122.4120682,20.1,4401.9
37.8058101,-122.4119972,20,4100
37.8058071,-122.4119386,17.2,3663.6
37.80573821,-122.4119305,21,4893
37.80582554,-122.4119437,20.5,4489.5
37.80578452,-122.4119364,21.9,5212.2
37.80574926,-122.4119319,23,5152
37.80570438,-122.4119223,17,3995
37.80566649,-122.4119105,17.5,3675
37.80562329,-122.4119035,23.1,5382.3
37.80556541,-122.4118968,20.7,5112.9
37.80551966,-122.4118894,19.8,4059
37.80545785,-122.4118813,18.1,3782.9
37.80541587,-122.4118792,20.2,4484.4
37.80536013,-122.4118661,21.8,5210.2
37.80530225,-122.4118607,19.3,4786.4
37.80524698,-122.4118574,21.7,4643.8
37.80519209,-122.4118448,22.3,4972.9
37.80510737,-122.4118329,23.2,5359.2
37.80502945,-122.411827,18.2,4550
37.80489516,-122.4118132,19.8,4177.8
37.80488397,-122.4118396,19.9,4258.6
37.80488987,-122.4119526,18.2,4295.2
37.80488121,-122.4120161,17.3,3806
37.80487329,-122.4120747,21,5061
37.80486726,-122.4121705,19.2,3993.6
37.80485138,-122.4122734,22.3,4504.6
37.80484007,-122.4124455,20.1,4623
37.80481695,-122.4125123,19.5,4329
37.80480147,-122.4126378,21.2,4409.6
37.80479054,-122.4127993,22.8,4993.2
37.80477149,-122.4129637,19.8,4415.4
37.80474664,-122.4130556,23,5405
37.80473184,-122.4131531,20.5,4120.5
37.8047234,-122.4132572,22,5412
37.80471262,-122.4133631,17.9,4134.9
37.80472901,-122.4134541,23.2,4872
37.80477547,-122.4134776,21.1,4810.8
37.80483819,-122.4134707,20.2,4100.6
37.80488928,-122.4134872,24,5568
37.80495513,-122.4134946,18.6,4408.2
37.80501925,-122.4134998,19.2,4108.8
37.80507686,-122.4135091,23.9,4971.2
37.80513752,-122.4135268,18.1,3873.4
37.805239,-122.4135429,18.7,3870.9
37.80528811,-122.4135506,19.8,4375.8
37.80535292,-122.4135594,20.4,4284
37.80544797,-122.4135733,19.3,3879.3
37.80551015,-122.4135846,23.7,5142.9
37.80564501,-122.4135957,18.2,3840.2
37.80563627,-122.4136509,19.4,4578.4
37.80562012,-122.4137391,21.6,4860
37.80559108,-122.4138504,21.1,5211.7
37.805574,-122.4139519,23.4,5054.4
37.80556802,-122.4140213,19.2,4608
37.80555747,-122.4141141,22.1,5525
37.80553609,-122.4142797,23.6,4790.8
37.80551899,-122.4143734,20.3,4323.9
37.80549748,-122.414447,21,4683
37.80547066,-122.4146995,19.2,4761.6
37.8054536,-122.4148416,19.5,4426.5
37.8054289,-122.4150038,18.5,4440
37.80542004,-122.4150915,21.8,4687
37.80541511,-122.4151499,23.7,5711.7
37.80538997,-122.4152164,19.8,4870.8
37.80534642,-122.4152558,22.1,5083
37.80527949,-122.4152331,20.8,5179.2
37.80520296,-122.4151975,21.1,5000.7
37.80512645,-122.4151813,18.3,3714.9
37.80503173,-122.4151541,21.2,4579.2
37.80491772,-122.4151237,18.6,4110.6
37.80483422,-122.415134,20.3,4466
37.80472018,-122.415114,22.7,5266.4
37.80459528,-122.415101,23.6,5664
37.8044841,-122.4150463,20,4180
37.80450263,-122.4149952,23.1,4735.5
37.80452188,-122.4147949,22.2,5039.4
37.80454219,-122.4146655,18.3,4282.2
37.8045494,-122.4145707,20.8,4388.8
37.80456113,-122.414502,18.3,3989.4
37.80459121,-122.4142839,21.8,5406.4
37.80460926,-122.4141459,22.1,5480.8
37.80460927,-122.4140313,17.3,3944.4
37.8046577,-122.4137294,20.7,4305.6
37.80466483,-122.4135779,21,4578
37.80468489,-122.4134267,22,4554
37.80475021,-122.413452,17.9,4206.5
37.80483051,-122.413479,17.8,4200.8
37.80493908,-122.4134919,20.3,4526.9
37.80508841,-122.4134679,22.4,5488
37.80513964,-122.413534,22.5,5557.5
37.80523019,-122.4135459,23.1,5705.7
37.80533022,-122.4135542,24,5664
37.80542539,-122.4135591,17.9,3687.4
37.80545476,-122.4135652,18.5,4366
37.80552036,-122.4135637,20.3,4790.8
37.80560088,-122.4135742,19.7,4176.4
37.80561476,-122.4135319,22.8,5563.2
37.80563987,-122.4133741,22.9,5450.2
37.8056432,-122.4132508,21,4515
37.80565809,-122.4130848,23.8,5212.2
37.80568359,-122.4129812,20.6,4923.4
37.80569942,-122.4128581,22.1,4574.7
37.80572377,-122.4127475,18.2,3985.8
37.80572839,-122.4125594,22.5,4972.5
37.80575626,-122.4123648,22.1,4817.8
37.80576805,-122.4122477,22.3,5129
37.80580454,-122.412121,23.1,5336.1
37.80583587,-122.4119556,19.3,3975.8
37.80586861,-122.4118754,21.5,4472
37.80592139,-122.4119301,22.1,4972.5
37.80598749,-122.4119785,22.4,4950.4
37.80606433,-122.4120105,20.7,4698.9
37.80618813,-122.4120445,17.8,4378.8
37.80630306,-122.4120681,21.8,5144.8
37.8064122,-122.4120947,17.3,3529.2
37.80653265,-122.4121224,20.4,4610.4
37.80667395,-122.4121627,19.2,4512
37.8067372,-122.412188,19.9,4756.1
37.80676481,-122.4123078,23.9,5783.8
37.80673452,-122.4123925,19.6,3959.2
37.80673056,-122.4124716,18.4,4434.4
37.80671307,-122.4125553,21.5,4751.5
37.80670311,-122.4126644,18.8,4117.2
37.80669686,-122.41277,20.5,4653.5
37.80668157,-122.4128763,22.3,5463.5
37.80665881,-122.413047,18.1,4018.2
37.80664116,-122.4131991,18.5,4107
37.80661925,-122.4133626,17.5,4007.5
37.80660067,-122.413487,24,5616
37.80659402,-122.4135781,21.5,5009.5
37.80655678,-122.4137004,22.7,4925.9
37.80649544,-122.4137378,19.1,4030.1
37.80641086,-122.413721,17.7,4336.5
37.80625493,-122.4137055,23.2,5220
37.80610886,-122.4136802,17.6,3590.4
37.8059635,-122.4136643,23.8,5450.2
37.805811,-122.4136516,18,4230
37.80566444,-122.4136162,19.9,4417.8
37.80559187,-122.4135498,18.3,4263.9
37.80562774,-122.4134571,22.2,4839.6
37.80566078,-122.4132216,23.2,5568
37.80567739,-122.4131382,20.1,4723.5
37.80569386,-122.4130105,17,3536
37.80570788,-122.4128881,17.6,3713.6
37.80572003,-122.4127227,21.3,4813.8
37.80573941,-122.4126362,22.8,4788
37.80576099,-122.412469,20.3,4486.3
37.80578328,-122.4122877,21.6,4384.8
37.80580319,-122.4120682,23.6,5687.6
37.8058101,-122.4119972,21.9,5015.1
37.8058071,-122.4119386,18.3,4044.3
37.80573821,-122.4119305,21,4347
37.80582554,-122.4119437,19,4370
37.80578452,-122.4119364,23.1,4689.3
37.80574926,-122.4119319,22,4774
37.80570438,-122.4119223,23.1,4643.1
37.80566649,-122.4119105,20.3,4202.1
37.80562329,-122.4119035,23.8,5759.6
37.80556541,-122.4118968,20.9,4472.6
37.80551966,-122.4118894,17.7,4265.7
37.80545785,-122.4118813,19,3857
37.80541587,-122.4118792,18.8,3778.8
37.80536013,-122.4118661,22.6,5265.8
37.80530225,-122.4118607,20.5,5104.5
37.80524698,-122.4118574,22.8,4970.4
37.80519209,-122.4118448,17.1,4121.1
37.80510737,-122.4118329,21.2,5088
37.80502945,-122.411827,18.2,4149.6
37.80489516,-122.4118132,18.2,3985.8
37.80488397,-122.4118396,20.8,4763.2
37.80488987,-122.4119526,21.2,5024.4
37.80488121,-122.4120161,23,5382
37.80487329,-122.4120747,20.8,5054.4
37.80486726,-122.4121705,22.5,4657.5
37.80485138,-122.4122734,20.2,4989.4
37.80484007,-122.4124455,18.2,4277
37.80481695,-122.4125123,23.8,5402.6
37.80480147,-122.4126378,20.9,4577.1
37.80479054,-122.4127993,17.2,3715.2
37.80477149,-122.4129637,20.1,4482.3
37.80474664,-122.4130556,21.9,4971.3
37.80473184,-122.4131531,17.6,3555.2
37.8047234,-122.4132572,18.1,4470.7
37.80471262,-122.4133631,20.1,4381.8
37.80472901,-122.4134541,21.7,5034.4
37.80477547,-122.4134776,23.5,5264
37.80483819,-122.4134707,18.8,4211.2
37.80488928,-122.4134872,21.4,4943.4
37.80495513,-122.4134946,22.5,5107.5
37.80501925,-122.4134998,23.4,5148
37.80507686,-122.4135091,20,4880
37.80513752,-122.4135268,17.7,4407.3
37.805239,-122.4135429,21.7,4557
37.80528811,-122.4135506,21.4,4408.4
37.80535292,-122.4135594,21.9,5212.2
37.80544797,-122.4135733,17.5,3745
37.80551015,-122.4135846,22.5,5400
37.80564501,-122.4135957,17.8,4272
37.80563627,-122.4136509,18.5,4088.5
37.80562012,-122.4137391,18.3,4575
37.80559108,-122.4138504,20.2,4040
37.805574,-122.4139519,23.9,5879.4
37.80556802,-122.4140213,20.5,4817.5
37.80555747,-122.4141141,18.2,3967.6
37.80553609,-122.4142797,20.7,4574.7
37.80551899,-122.4143734,22.6,5333.6
37.80549748,-122.414447,17.4,4332.6
37.80547066,-122.4146995,23,5175
37.8054536,-122.4148416,22.5,5512.5
37.8054289,-122.4150038,20.9,5099.6
37.80542004,-122.4150915,23.6,5616.8
37.80541511,-122.4151499,17.4,4350
37.80538997,-122.4152164,18,4428
37.80534642,-122.4152558,20.4,4141.2
37.80527949,-122.4152331,17.7,4035.6
37.80520296,-122.4151975,20.5,4592
37.80512645,-122.4151813,20.6,4655.6
37.80503173,-122.4151541,21.9,5102.7
37.80491772,-122.4151237,22.6,4542.6
37.80483422,-122.415134,23.9,5497
37.80472018,-122.415114,17.8,4361
37.80459528,-122.415101,22.4,5084.8
37.8044841,-122.4150463,21.7,4448.5
37.80450263,-122.4149952,22.1,4928.3
37.80452188,-122.4147949,22.7,4676.2
37.80454219,-122.4146655,17.3,4030.9
37.8045494,-122.4145707,21.7,5034.4
37.80456113,-122.414502,19,3933
37.80459121,-122.4142839,17.8,4022.8
37.80460926,-122.4141459,21.1,4874.1
37.80460927,-122.4140313,18.7,4226.2
37.8046577,-122.4137294,19.9,4736.2
37.80466483,-122.4135779,23.6,5616.8
37.80468489,-122.4134267,22.8,5084.4
37.80475021,-122.413452,20.5,4858.5
37.80483051,-122.413479,23.4,5358.6
37.80493908,-122.4134919,17.8,3916
37.80508841,-122.4134679,17,3859
37.80513964,-122.413534,21.4,4708
37.80523019,-122.4135459,19.8,4039.2
37.80533022,-122.4135542,23.6,4932.4
37.80542539,-122.4135591,20.8,4201.6
37.80545476,-122.4135652,19.8,4593.6
37.80552036,-122.4135637,18.4,4526.4
37.80560088,-122.4135742,17.3,3460
37.80561476,-122.4135319,21.5,5138.5
37.80563987,-122.4133741,18.4,3845.6
37.8056432,-122.4132508,23.1,4827.9
37.80565809,-122.4130848,19.4,4830.6
37.80568359,-122.4129812,19.6,4312
37.80569942,-122.4128581,24,5352
37.80572377,-122.4127475,17.4,3480
37.80572839,-122.4125594,19.3,4246
37.80575626,-122.4123648,21.1,5127.3
37.80576805,-122.4122477,22.5,5310
37.80580454,-122.412121,22.8,4947.6
37.80583587,-122.4119556,18.8,4286.4
37.80586861,-122.4118754,23.2,5359.2
37.80592139,-122.4119301,18.6,4203.6
37.80598749,-122.4119785,19.2,4627.2
37.80606433,-122.4120105,19.8,4573.8
37.80618813,-122.4120445,21.8,5319.2
37.80630306,-122.4120681,23.2,4663.2
37.8064122,-122.4120947,18.4,4379.2
37.80653265,-122.4121224,21.9,5343.6
37.80667395,-122.4121627,19.3,4419.7
37.8067372,-122.412188,18.9,4611.6
37.80676481,-122.4123078,18.2,4167.8
37.80673452,-122.4123925,19.7,4176.4
37.80673056,-122.4124716,19.7,4353.7
37.80671307,-122.4125553,23.8,5878.6
37.80670311,-122.4126644,19,4731
37.80669686,-122.41277,23,5221
37.80668157,-122.4128763,21.9,4949.4
37.80665881,-122.413047,23.4,5686.2
37.80664116,-122.4131991,21.1,4262.2
37.80661925,-122.4133626,17.1,4104
37.80660067,-122.413487,17.4,3775.8
37.80659402,-122.4135781,23.8,5545.4
37.80655678,-122.4137004,20.1,4160.7
37.80649544,-122.4137378,21.9,5234.1
37.80641086,-122.413721,19,4104
37.80625493,-122.4137055,18.3,4080.9
37.80610886,-122.4136802,22,4994
37.8059635,-122.4136643,22,5038
37.805811,-122.4136516,17.2,3577.6
37.80566444,-122.4136162,20.4,4467.6
37.80559187,-122.4135498,19.5,4758
37.80562774,-122.4134571,20.6,4120
37.80566078,-122.4132216,20.2,4282.4
37.80567739,-122.4131382,17.4,4228.2
37.80569386,-122.4130105,23.6,5640.4
37.80570788,-122.4128881,18.3,4337.1
37.80572003,-122.4127227,23.2,5660.8
37.80573941,-122.4126362,17.5,3797.5
37.80576099,-122.412469,17.7,4212.6
37.80578328,-122.4122877,19.8,4316.4
37.80580319,-122.4120682,17.6,4312
37.8058101,-122.4119972,19.9,4497.4
37.8058071,-122.4119386,23,5658
37.80573821,-122.4119305,17.2,3732.4
37.80582554,-122.4119437,21.7,4991
37.80578452,-122.4119364,22.4,5040
37.80574926,-122.4119319,19.7,4077.9
37.80570438,-122.4119223,17.4,4054.2
37.80566649,-122.4119105,17.8,3631.2
37.80562329,-122.4119035,20.1,4783.8
37.80556541,-122.4118968,21.9,5453.1
37.80551966,-122.4118894,19.2,4646.4
37.80545785,-122.4118813,17.4,3915
37.80541587,-122.4118792,22.6,5288.4
37.80536013,-122.4118661,17,3638
37.80530225,-122.4118607,17.7,4124.1
37.80524698,-122.4118574,24,5208
37.80519209,-122.4118448,22.1,4663.1
37.80510737,-122.4118329,23.2,5266.4
37.80502945,-122.411827,19,4541
37.80489516,-122.4118132,21.5,4472
37.80488397,-122.4118396,17.1,3471.3
37.80488987,-122.4119526,19.5,4543.5
37.80488121,-122.4120161,21.1,5275
37.80487329,-122.4120747,19.1,4087.4
37.80486726,-122.4121705,18.2,3858.4
37.80485138,-122.4122734,19.5,4173
37.80484007,-122.4124455,21.9,4664.7
37.80481695,-122.4125123,19.7,3999.1
37.80480147,-122.4126378,21.8,4970.4
37.80479054,-122.4127993,21.6,4557.6
37.80477149,-122.4129637,20.8,5054.4
37.80474664,-122.4130556,20.4,4406.4
37.80473184,-122.4131531,18.3,4392
37.8047234,-122.4132572,23.7,5830.2
37.80471262,-122.4133631,19.8,4217.4
37.80472901,-122.4134541,23.8,5236
37.80477547,-122.4134776,17.4,3897.6
37.80483819,-122.4134707,23.2,4848.8
37.80488928,-122.4134872,21.5,5160
37.80495513,-122.4134946,19.7,4058.2
37.80501925,-122.4134998,19.6,3939.6
37.80507686,-122.4135091,19,4066
37.80513752,-122.4135268,21,4704
37.805239,-122.4135429,23.8,5640.6
37.80528811,-122.4135506,19.7,4452.2
37.80535292,-122.4135594,17,3519
37.80544797,-122.4135733,18.4,4544.8
37.80551015,-122.4135846,22.8,5061.6
37.80564501,-122.4135957,17.3,3857.9
37.80563627,-122.4136509,19.9,4795.9
37.80562012,-122.4137391,23.2,5405.6
37.80559108,-122.4138504,19.2,4435.2
37.805574,-122.4139519,21.7,5121.2
37.80556802,-122.4140213,18.7,4301
37.80555747,-122.4141141,22.9,4580
37.80553609,-122.4142797,21.5,4321.5
37.80551899,-122.4143734,19.5,4602
37.80549748,-122.414447,18,3636
37.80547066,-122.4146995,22.2,4928.4
37.8054536,-122.4148416,23.5,5593
37.8054289,-122.4150038,21,4977
37.80542004,-122.4150915,18.2,4513.6
37.80541511,-122.4151499,23.1,5474.7
37.80538997,-122.4152164,23.4,5592.6
37.80534642,-122.4152558,17.2,3440
37.80527949,-122.4152331,20.5,4489.5
37.80520296,-122.4151975,20.6,4717.4
37.80512645,-122.4151813,20.6,4902.8
37.80503173,-122.4151541,22.4,5062.4
37.80491772,-122.4151237,23.8,5759.6
37.80483422,-122.415134,18.7,3777.4
37.80472018,-122.415114,19.7,4531
37.80459528,-122.415101,22.8,4582.8
37.8044841,-122.4150463,19.6,4037.6
37.80450263,-122.4149952,23.1,5289.9
37.80452188,-122.4147949,22.4,4726.4
37.80454219,-122.4146655,20.4,4814.4
37.8045494,-122.4145707,23.9,5807.7
37.80456113,-122.414502,17,3978
37.80459121,-122.4142839,24,6000
37.80460926,-122.4141459,20.1,4663.2
37.80460927,-122.4140313,23.6,5829.2
37.8046577,-122.4137294,19.9,4218.8
37.80466483,-122.4135779,23.1,4943.4
37.80468489,-122.4134267,20.3,4790.8
37.80475021,-122.413452,18,3942
37.80483051,-122.413479,23.3,4799.8
37.80493908,-122.4134919,22.1,5525
37.80508841,-122.4134679,19.3,4516.2
37.80513964,-122.413534,17.8,3827
37.80523019,-122.4135459,18.6,4650
37.80533022,-122.4135542,23.6,4814.4
37.80542539,-122.4135591,19.8,4078.8
37.80545476,-122.4135652,23.6,4956
37.80552036,-122.4135637,19.7,4156.7
37.80560088,-122.4135742,17.8,3844.8
37.80561476,-122.4135319,17.5,3500
37.80563987,-122.4133741,22.2,4528.8
37.8056432,-122.4132508,23.1,4712.4
37.80565809,-122.4130848,23.8,5735.8
37.80568359,-122.4129812,22.2,4884
37.80569942,-122.4128581,17.4,3654
37.80572377,-122.4127475,17,3434
37.80572839,-122.4125594,23.8,5426.4
37.80575626,-122.4123648,22.1,4972.5
37.80576805,-122.4122477,17.6,4382.4
37.80580454,-122.412121,19.7,4353.7
37.80583587,-122.4119556,20.8,5075.2
37.80586861,-122.4118754,19,3819
37.80592139,-122.4119301,19.5,4855.5
37.80598749,-122.4119785,21.4,4494
37.80606433,-122.4120105,19.5,4368
37.80618813,-122.4120445,21.6,5011.2
37.80630306,-122.4120681,18.8,4324
37.8064122,-122.4120947,21.1,4789.7
37.80653265,-122.4121224,22.6,5582.2
37.80667395,-122.4121627,20.9,4911.5
37.8067372,-122.412188,18.6,4371
37.80676481,-122.4123078,22.6,5107.6
37.80673452,-122.4123925,17.8,3898.2
37.80673056,-122.4124716,22.9,5656.3
37.80671307,-122.4125553,22.6,5446.6
37.80670311,-122.4126644,18.8,4436.8
37.80669686,-122.41277,22.5,5130
37.80668157,-122.4128763,20.1,4582.8
37.80665881,-122.413047,20.9,4618.9
37.80664116,-122.4131991,22,5236
37.80661925,-122.4133626,17.4,3636.6
37.80660067,-122.413487,18.5,3811
37.80659402,-122.4135781,22.3,4816.8
37.80655678,-122.4137004,21,4284
37.80649544,-122.4137378,23,5060
37.80641086,-122.413721,19.3,4574.1
37.80625493,-122.4137055,19.6,4566.8
37.80610886,-122.4136802,17.2,4179.6
37.8059635,-122.4136643,18.2,4167.8
37.805811,-122.4136516,23.6,5428
37.80566444,-122.4136162,22.3,4683
37.80559187,-122.4135498,17.7,3646.2
37.80562774,-122.4134571,18.3,3861.3
37.80566078,-122.4132216,21,4662
37.80567739,-122.4131382,22.2,5350.2
37.80569386,-122.4130105,18.3,4318.8
37.80570788,-122.4128881,22.2,4528.8
37.80572003,-122.4127227,21.6,4730.4
37.80573941,-122.4126362,17.6,3854.4
37.80576099,-122.412469,23.9,5807.7
37.80578328,-122.4122877,21.7,5229.7
37.80580319,-122.4120682,21.2,4282.4
37.8058101,-122.4119972,18,4266
37.8058071,-122.4119386,23.4,5148
37.80573821,-122.4119305,22.6,4949.4
37.80582554,-122.4119437,20.8,5054.4
37.80578452,-122.4119364,21.4,4986.2
37.80574926,-122.4119319,21.4,4601
37.80570438,-122.4119223,19.5,4563
