latitute,longitude,sinr,throughput
37.80511623,-122.4151966,18.8,4587.2
37.80508311,-122.4151853,20.5,4797
37.80503681,-122.4151909,20,4720
37.80499434,-122.4151868,18.2,4022.2
37.80496887,-122.4151698,20.9,4221.8
37.80489206,-122.4151646,20.8,5200
37.80483592,-122.4151521,19.4,4753
37.80478746,-122.4151412,19.8,4771.8
37.80473516,-122.4151308,19.8,4653
37.80469373,-122.4151203,18.6,4389.6
37.80462958,-122.4151159,19.3,4323.2
37.80458783,-122.4151016,19.9,4397.9
37.80452573,-122.4150762,18.2,3785.6
37.80449434,-122.4150728,18.2,4404.4
37.80449988,-122.4150346,19.9,4039.7
37.80450342,-122.4150018,19.5,4563
37.80450239,-122.4149813,18.3,3824.7
37.80451115,-122.4149549,18,4014
37.80451206,-122.414937,20,4760
37.80451355,-122.4149066,18.6,3887.4
37.80451618,-122.4148818,19.4,4597.8
37.80452066,-122.4148584,18.7,3870.9
37.80452451,-122.4148349,20.9,4430.8
37.80453105,-122.4147985,20.3,4608.1
37.80453129,-122.4147642,20.6,4449.6
37.80453795,-122.4147307,19.1,4564.9
37.80454168,-122.4147039,18.7,3908.3
37.80454226,-122.4146737,18.3,3733.2
37.80454778,-122.4146289,20.9,4848.8
37.80455086,-122.414587,18.6,4519.8
37.80455294,-122.4145426,19.1,4603.1
37.80456292,-122.4145091,19.9,4378
37.80456338,-122.4144859,21,4767
37.80456573,-122.4144601,20.4,4732.8
37.80456954,-122.4144362,20.1,4221
37.8045719,-122.4144012,19.4,4112.8
37.80457221,-122.4143879,20.7,5050.8
37.80457777,-122.4143493,18.6,3943.2
37.80458381,-122.4143021,18.6,4575.6
37.80459018,-122.4142656,19.8,4059
37.80459137,-122.4142308,20.6,5150
37.80460202,-122.4141704,19.7,4196.1
37.80461206,-122.4140863,19.1,4450.3
37.80462097,-122.4139967,18.4,4176.8
37.80463477,-122.4139313,20.3,4222.4
37.80464752,-122.4138476,20.6,5088.2
37.80466608,-122.4137369,18,4176
37.80467642,-122.4136241,20,4940
37.80468735,-122.413553,18.3,4300.5
37.80470187,-122.4134913,20.8,4908.8
37.8047386,-122.4134827,19,4009
37.80477621,-122.4134865,18.2,4131.4
37.80480129,-122.4134853,19.8,4138.2
37.80483482,-122.4134889,20.6,4264.2
37.80486797,-122.4134959,19.7,4058.2
37.80491308,-122.4135059,19.9,4417.8
37.80497035,-122.4135126,19.6,3998.4
37.80501194,-122.4135199,18.5,4588
37.80508388,-122.4135325,18.7,4001.8
37.80512466,-122.4135438,19.4,4714.2
37.80514913,-122.4135467,18.4,3919.2
37.80518124,-122.4135519,20.5,4612.5
37.80520346,-122.4135551,20.1,4020
37.80523102,-122.4135626,18.1,3638.1
37.80528067,-122.4135682,18.7,4656.3
37.80530997,-122.4135764,19.7,4846.2
37.80535734,-122.4135745,20.2,4787.4
37.80540272,-122.4135877,18.4,4600
37.80544284,-122.4136022,18.3,4209
37.80547586,-122.413608,18.8,4568.4
37.80552396,-122.4136194,18.1,4072.5
37.80558127,-122.4136275,18.6,3850.2
37.80561501,-122.4136495,19.8,4593.6
37.80560934,-122.413705,19.9,4975
37.80560842,-122.4137515,19.2,3936
37.80560535,-122.4138105,18.2,4058.6
37.8055959,-122.4138782,18.8,3929.2
37.80559244,-122.4139397,18.1,4380.2
37.80559205,-122.4140245,19.2,4646.4
37.80557219,-122.4141392,20.7,4781.7
37.80555667,-122.4141727,18.8,4136
37.805553,-122.4142226,21,5208
37.80554649,-122.4142754,18.2,3876.6
37.80553743,-122.4143398,20.2,4686.4
37.80553105,-122.4143931,20.8,5200
37.80552779,-122.4144361,20.4,4630.8
37.80551593,-122.4145247,18.9,4158
37.80550521,-122.4145709,19,3914
37.80549076,-122.4146466,20.7,4429.8
37.80548882,-122.4147009,20.9,4765.2
37.80549019,-122.4147516,20.2,4161.2
37.80548304,-122.4148195,19,4047
37.8054789,-122.4148758,20.1,4100.4
37.8054703,-122.4149695,21,4578
37.80544859,-122.4150629,18.7,4637.6
37.80544174,-122.4151344,19.9,4477.5
37.80543911,-122.4151936,18.7,3964.4
37.8054311,-122.4152399,18.9,4214.7
37.80542469,-122.415264,18.5,4458.5
37.80537819,-122.4152566,20.7,4471.2
37.8053408,-122.4152405,19.3,4786.4
37.80528153,-122.4152352,20.6,5005.8
37.80521765,-122.4152162,18,3744
37.80517768,-122.4152077,20.9,4598
37.80511623,-122.4151966,19.9,4756.1
37.80508311,-122.4151853,19.4,4481.4
37.80503681,-122.4151909,18.6,4557
37.80499434,-122.4151868,18.2,3803.8
37.80496887,-122.4151698,18.6,3943.2
37.80489206,-122.4151646,19.4,4442.6
37.80483592,-122.4151521,20.4,4120.8
37.80478746,-122.4151412,18.4,3992.8
37.80473516,-122.4151308,21,5208
37.80469373,-122.4151203,18.9,4101.3
37.80462958,-122.4151159,21,4662
37.80458783,-122.4151016,20.1,4120.5
37.80452573,-122.4150762,20,4020
37.80449434,-122.4150728,20.9,4953.3
37.80449988,-122.4150346,20.5,4387
37.80450342,-122.4150018,20.8,4451.2
37.80450239,-122.4149813,18.4,4581.6
37.80451115,-122.4149549,18.1,4126.8
37.80451206,-122.414937,18,3852
37.80451355,-122.4149066,18.7,3833.5
37.80451618,-122.4148818,19.9,4318.3
37.80452066,-122.4148584,20.4,4814.4
37.80452451,-122.4148349,18.1,4126.8
37.80453105,-122.4147985,20.4,4243.2
37.80453129,-122.4147642,20.6,5067.6
37.80453795,-122.4147307,18.6,3906
37.80454168,-122.4147039,19.3,4496.9
37.80454226,-122.4146737,20.9,5016
37.80454778,-122.4146289,18.1,3692.4
37.80455086,-122.414587,20.9,4284.5
37.80455294,-122.4145426,18,4302
37.80456292,-122.4145091,18.5,3829.5
37.80456338,-122.4144859,19.5,4173
37.80456573,-122.4144601,20.6,4717.4
37.80456954,-122.4144362,19.9,4955.1
37.8045719,-122.4144012,20.9,4472.6
37.80457221,-122.4143879,18,4122
37.80457777,-122.4143493,19.7,4826.5
37.80458381,-122.4143021,19.3,4014.4
37.80459018,-122.4142656,20.9,4639.8
37.80459137,-122.4142308,20.7,4761
37.80460202,-122.4141704,18.2,3840.2
37.80461206,-122.4140863,20,4420
37.80462097,-122.4139967,19.5,4641
37.80463477,-122.4139313,19.4,4597.8
37.80464752,-122.4138476,20.2,4666.2
37.80466608,-122.4137369,21,4473
37.80467642,-122.4136241,20.3,5054.7
37.80468735,-122.413553,20.6,4161.2
37.80470187,-122.4134913,19.6,4331.6
37.8047386,-122.4134827,19.9,4537.2
37.80477621,-122.4134865,18.4,4140
37.80480129,-122.4134853,20,4420
37.80483482,-122.4134889,18.5,3977.5
37.80486797,-122.4134959,20.9,4305.4
37.80491308,-122.4135059,19,4617
37.80497035,-122.4135126,20.5,4530.5
37.80501194,-122.4135199,20.6,4635
37.80508388,-122.4135325,19.7,4531
37.80512466,-122.4135438,20.9,4221.8
37.80514913,-122.4135467,18.9,4101.3
37.80518124,-122.4135519,19.3,4535.5
37.80520346,-122.4135551,20.9,4430.8
37.80523102,-122.4135626,20.6,4470.2
37.80528067,-122.4135682,19.1,3934.6
37.80530997,-122.4135764,18.8,4230
37.80535734,-122.4135745,19.2,4800
37.80540272,-122.4135877,19,3800
37.80544284,-122.4136022,19.4,4384.4
37.80547586,-122.413608,19.6,4390.4
37.80552396,-122.4136194,20.1,4080.3
37.80558127,-122.4136275,20.9,4827.9
37.80561501,-122.4136495,19.6,4057.2
37.80560934,-122.413705,18.4,3772
37.80560842,-122.4137515,18,4446
37.80560535,-122.4138105,20.5,4489.5
37.8055959,-122.4138782,20.6,4696.8
37.80559244,-122.4139397,19.5,4036.5
37.80559205,-122.4140245,19.3,3956.5
37.80557219,-122.4141392,18.4,3937.6
37.80555667,-122.4141727,20.7,4636.8
37.805553,-122.4142226,19.7,4117.3
37.80554649,-122.4142754,20.9,5057.8
37.80553743,-122.4143398,18.4,3937.6
37.80553105,-122.4143931,20.3,4242.7
37.80552779,-122.4144361,18.9,4479.3
37.80551593,-122.4145247,20.7,4326.3
37.80550521,-122.4145709,20.1,4683.3
37.80549076,-122.4146466,19.1,4641.3
37.80548882,-122.4147009,20.4,4447.2
37.80549019,-122.4147516,20.6,4593.8
37.80548304,-122.4148195,18.8,4023.2
37.8054789,-122.4148758,18.1,4126.8
37.8054703,-122.4149695,20.9,4765.2
37.80544859,-122.4150629,19.6,3959.2
37.80544174,-122.4151344,19.4,3899.4
37.80543911,-122.4151936,19.3,4593.4
37.8054311,-122.4152399,20.6,4964.6
37.80542469,-122.415264,18.2,3640
37.80537819,-122.4152566,19.3,4246
37.8053408,-122.4152405,18.8,3854
37.80528153,-122.4152352,20.5,5002
37.80521765,-122.4152162,18.5,4625
37.80517768,-122.4152077,20.7,4367.7
37.80511623,-122.4151966,19.6,4272.8
37.80508311,-122.4151853,19.4,4559
37.80503681,-122.4151909,19,4389
37.80499434,-122.4151868,19.8,4514.4
37.80496887,-122.4151698,19,4503
37.80489206,-122.4151646,19.8,4930.2
37.80483592,-122.4151521,19,4351
37.80478746,-122.4151412,20,4220
37.80473516,-122.4151308,19.2,4281.6
37.80469373,-122.4151203,18.8,3948
37.80462958,-122.4151159,18.6,4166.4
37.80458783,-122.4151016,20,4180
37.80452573,-122.4150762,18.4,3900.8
37.80449434,-122.4150728,18.6,4575.6
37.80449988,-122.4150346,19.7,4274.9
37.80450342,-122.4150018,19.3,3879.3
37.80450239,-122.4149813,18.5,3959
37.80451115,-122.4149549,18.5,4588
37.80451206,-122.414937,18,4212
37.80451355,-122.4149066,20.3,4364.5
37.80451618,-122.4148818,19.5,4816.5
37.80452066,-122.4148584,19,4560
37.80452451,-122.4148349,20.3,5034.4
37.80453105,-122.4147985,18,3870
37.80453129,-122.4147642,18,3618
37.80453795,-122.4147307,20.8,4388.8
37.80454168,-122.4147039,19.4,3977
37.80454226,-122.4146737,19.6,4664.8
37.80454778,-122.4146289,19.8,4910.4
37.80455086,-122.414587,18.9,4403.7
37.80455294,-122.4145426,19.1,4698.6
37.80456292,-122.4145091,18.3,4318.8
37.80456338,-122.4144859,19.3,4728.5
37.80456573,-122.4144601,18.9,4649.4
37.80456954,-122.4144362,18.1,3710.5
37.8045719,-122.4144012,19.2,4646.4
37.80457221,-122.4143879,21,5145
37.80457777,-122.4143493,20,4820
37.80458381,-122.4143021,19,4636
37.80459018,-122.4142656,20.1,4803.9
37.80459137,-122.4142308,20.4,4651.2
37.80460202,-122.4141704,20.8,4555.2
37.80461206,-122.4140863,18.9,4649.4
37.80462097,-122.4139967,21,4263
37.80463477,-122.4139313,20.5,4366.5
37.80464752,-122.4138476,19,4446
37.80466608,-122.4137369,20.4,4284
37.80467642,-122.4136241,19.8,4474.8
37.80468735,-122.413553,20.9,4430.8
37.80470187,-122.4134913,20.6,5026.4
37.8047386,-122.4134827,20.2,4484.4
37.80477621,-122.4134865,20.9,4430.8
37.80480129,-122.4134853,19.7,4156.7
37.80483482,-122.4134889,20.3,4669
37.80486797,-122.4134959,20.6,4923.4
37.80491308,-122.4135059,19.9,4497.4
37.80497035,-122.4135126,20.6,4676.2
37.80501194,-122.4135199,20.7,4885.2
37.80508388,-122.4135325,19.4,4365
37.80512466,-122.4135438,19.4,4306.8
37.80514913,-122.4135467,19.4,4811.2
37.80518124,-122.4135519,20,4760
37.80520346,-122.4135551,20.3,4547.2
37.80523102,-122.4135626,19.2,3840
37.80528067,-122.4135682,19.3,4728.5
37.80530997,-122.4135764,20.8,4451.2
37.80535734,-122.4135745,19.5,4797
37.80540272,-122.4135877,20.8,4804.8
37.80544284,-122.4136022,19.4,4753
37.80547586,-122.413608,18.6,4296.6
37.80552396,-122.4136194,20,5000
37.80558127,-122.4136275,18.3,4190.7
37.80561501,-122.4136495,19.8,4514.4
37.80560934,-122.413705,19.8,4296.6
37.80560842,-122.4137515,20.8,4513.6
37.80560535,-122.4138105,18,3870
37.8055959,-122.4138782,20.1,4321.5
37.80559244,-122.4139397,19.9,4875.5
37.80559205,-122.4140245,18.3,4117.5
37.80557219,-122.4141392,18.8,4042
37.80555667,-122.4141727,21,4536
37.805553,-122.4142226,19.4,4054.6
37.80554649,-122.4142754,18.2,3640
37.80553743,-122.4143398,19.6,4625.6
37.80553105,-122.4143931,19.6,4253.2
37.80552779,-122.4144361,20,4100
37.80551593,-122.4145247,21,4221
37.80550521,-122.4145709,19.6,4704
37.80549076,-122.4146466,19.5,4114.5
37.80548882,-122.4147009,18.9,4252.5
37.80549019,-122.4147516,18,3600
37.80548304,-122.4148195,20.6,4346.6
37.8054789,-122.4148758,18.3,3989.4
37.8054703,-122.4149695,18.6,4110.6
37.80544859,-122.4150629,19.6,4233.6
37.80544174,-122.4151344,19.8,4257
37.80543911,-122.4151936,18.5,4255
37.8054311,-122.4152399,19.1,3858.2
37.80542469,-122.415264,18,3816
37.80537819,-122.4152566,21,4725
37.8053408,-122.4152405,20.7,4905.9
37.80528153,-122.4152352,18.5,3977.5
37.80521765,-122.4152162,20.5,4756
37.80517768,-122.4152077,20,4140
37.80511623,-122.4151966,20.9,4326.3
37.80508311,-122.4151853,18.6,4371
37.80503681,-122.4151909,19.3,4786.4
37.80499434,-122.4151868,20.9,4869.7
37.80496887,-122.4151698,19.7,4531
37.80489206,-122.4151646,19.6,3998.4
37.80483592,-122.4151521,20,4620
37.80478746,-122.4151412,19.4,4753
37.80473516,-122.4151308,20.1,4261.2
37.80469373,-122.4151203,20,4920
37.80462958,-122.4151159,20.7,4761
37.80458783,-122.4151016,19,4066
37.80452573,-122.4150762,20.3,4851.7
37.80449434,-122.4150728,20.9,4869.7
37.80449988,-122.4150346,18,4140
37.80450342,-122.4150018,20.8,5137.6
37.80450239,-122.4149813,19.2,4166.4
37.80451115,-122.4149549,18.9,4365.9
37.80451206,-122.414937,20.9,4911.5
37.80451355,-122.4149066,18,3834
37.80451618,-122.4148818,18.5,3829.5
37.80452066,-122.4148584,18.7,3852.2
37.80452451,-122.4148349,20.4,4936.8
37.80453105,-122.4147985,18.6,3961.8
37.80453129,-122.4147642,20.3,4872
37.80453795,-122.4147307,20.4,4794
37.80454168,-122.4147039,19.5,4504.5
37.80454226,-122.4146737,20.3,4486.3
37.80454778,-122.4146289,18.2,3640
37.80455086,-122.414587,18.2,4313.4
37.80455294,-122.4145426,19,4693
37.80456292,-122.4145091,18.7,4637.6
37.80456338,-122.4144859,18.4,4103.2
37.80456573,-122.4144601,19.9,4596.9
37.80456954,-122.4144362,20,4740
37.8045719,-122.4144012,20.3,4526.9
37.80457221,-122.4143879,20.4,4080
37.80457777,-122.4143493,19.6,3939.6
37.80458381,-122.4143021,20.8,4617.6
37.80459018,-122.4142656,18.1,4398.3
37.80459137,-122.4142308,20.2,4848
37.80460202,-122.4141704,20.3,4161.5
37.80461206,-122.4140863,18.8,3816.4
37.80462097,-122.4139967,20.8,4971.2
37.80463477,-122.4139313,18.3,4575
37.80464752,-122.4138476,19.1,4717.7
37.80466608,-122.4137369,20.2,4868.2
37.80467642,-122.4136241,18.6,4371
37.80468735,-122.413553,20.1,4623
37.80470187,-122.4134913,21,5124
37.8047386,-122.4134827,18.4,4452.8
37.80477621,-122.4134865,20.6,4861.6
37.80480129,-122.4134853,19.7,4137
37.80483482,-122.4134889,18.6,4036.2
37.80486797,-122.4134959,18.8,3854
37.80491308,-122.4135059,18.3,4245.6
37.80497035,-122.4135126,21,4431
37.80501194,-122.4135199,19.4,4791.8
37.80508388,-122.4135325,18.7,4506.7
37.80512466,-122.4135438,19,4731
37.80514913,-122.4135467,19.3,4554.8
37.80518124,-122.4135519,20,4000
37.80520346,-122.4135551,19.2,4665.6
37.80523102,-122.4135626,20.3,4486.3
37.80528067,-122.4135682,18.6,3813
37.80530997,-122.4135764,19.1,4316.6
37.80535734,-122.4135745,18.7,4188.8
37.80540272,-122.4135877,19.4,4462
37.80544284,-122.4136022,19.9,4159.1
37.80547586,-122.413608,21,4767
37.80552396,-122.4136194,19.9,4895.4
37.80558127,-122.4136275,20.5,4325.5
37.80561501,-122.4136495,20.1,4542.6
37.80560934,-122.413705,18.1,3638.1
37.80560842,-122.4137515,18,4338
37.80560535,-122.4138105,20.4,5079.6
37.8055959,-122.4138782,20.3,4384.8
37.80559244,-122.4139397,18.1,4108.7
37.80559205,-122.4140245,18.5,4366
37.80557219,-122.4141392,19.7,4471.9
37.80555667,-122.4141727,18.2,3640
37.805553,-122.4142226,18,3780
37.80554649,-122.4142754,20.3,4425.4
37.80553743,-122.4143398,21,4494
37.80553105,-122.4143931,19.9,4139.2
37.80552779,-122.4144361,18.8,4455.6
37.80551593,-122.4145247,19.3,4786.4
37.80550521,-122.4145709,18.4,4103.2
37.80549076,-122.4146466,18.7,4525.4
37.80548882,-122.4147009,20.6,4902.8
37.80549019,-122.4147516,18.3,4209
37.80548304,-122.4148195,21,4851
37.8054789,-122.4148758,20.4,4100.4
37.8054703,-122.4149695,19.6,4135.6
37.80544859,-122.4150629,19.7,4491.6
37.80544174,-122.4151344,19.5,4699.5
37.80543911,-122.4151936,20.8,4596.8
37.8054311,-122.4152399,18,4482
37.80542469,-122.415264,18.3,3678.3
37.80537819,-122.4152566,19.2,4396.8
37.8053408,-122.4152405,20.9,4702.5
37.80528153,-122.4152352,20,4580
37.80521765,-122.4152162,19.2,4665.6
37.80517768,-122.4152077,18.8,3797.6
37.80511623,-122.4151966,18.9,4365.9
37.80508311,-122.4151853,20.9,4744.3
37.80503681,-122.4151909,18.1,3909.6
37.80499434,-122.4151868,18,3798
37.80496887,-122.4151698,19.2,3878.4
37.80489206,-122.4151646,19,3990
37.80483592,-122.4151521,20.3,4263
37.80478746,-122.4151412,18.6,3906
37.80473516,-122.4151308,20,4420
37.80469373,-122.4151203,20.9,4932.4
37.80462958,-122.4151159,18.6,4185
37.80458783,-122.4151016,20.5,4100
37.80452573,-122.4150762,18.2,3985.8
37.80449434,-122.4150728,20.4,4488
37.80449988,-122.4150346,20.2,4221.8
37.80450342,-122.4150018,18.9,4214.7
37.80450239,-122.4149813,19.5,4758
37.80451115,-122.4149549,19.7,4393.1
37.80451206,-122.414937,18,4212
37.80451355,-122.4149066,20.1,4381.8
37.80451618,-122.4148818,18.8,4681.2
37.80452066,-122.4148584,20.3,4729.9
37.80452451,-122.4148349,19.5,4504.5
37.80453105,-122.4147985,18.7,4375.8
37.80453129,-122.4147642,20.8,4992
37.80453795,-122.4147307,18.3,4026
37.80454168,-122.4147039,18.7,4525.4
37.80454226,-122.4146737,18.6,3980.4
37.80454778,-122.4146289,20.5,4510
37.80455086,-122.414587,20.8,4680
37.80455294,-122.4145426,18.7,3814.8
37.80456292,-122.4145091,19.7,4452.2
37.80456338,-122.4144859,18.7,4132.7
37.80456573,-122.4144601,18.9,4063.5
37.80456954,-122.4144362,20.9,4368.1
37.8045719,-122.4144012,18.5,3977.5
37.80457221,-122.4143879,20.7,4554
37.80457777,-122.4143493,18.4,4563.2
37.80458381,-122.4143021,19.4,4520.2
37.80459018,-122.4142656,20.2,4686.4
37.80459137,-122.4142308,19.7,4925
37.80460202,-122.4141704,18.9,4573.8
37.80461206,-122.4140863,18.2,4186
37.80462097,-122.4139967,20.5,4694.5
37.80463477,-122.4139313,19.9,4179
37.80464752,-122.4138476,18.5,3774
37.80466608,-122.4137369,19,4655
37.80467642,-122.4136241,18.7,4600.2
37.80468735,-122.413553,18.7,4095.3
37.80470187,-122.4134913,20,4980
37.8047386,-122.4134827,20.6,4985.2
37.80477621,-122.4134865,18.3,3678.3
37.80480129,-122.4134853,20.7,4222.8
37.80483482,-122.4134889,19.9,4378
37.80486797,-122.4134959,18.4,4526.4
37.80491308,-122.4135059,20.3,4567.5
37.80497035,-122.4135126,20.9,4577.1
37.80501194,-122.4135199,20.8,5116.8
37.80508388,-122.4135325,19.3,3860
37.80512466,-122.4135438,20.7,4388.4
37.80514913,-122.4135467,18.3,4428.6
37.80518124,-122.4135519,18.1,4181.1
37.80520346,-122.4135551,20.7,4326.3
37.80523102,-122.4135626,20,4920
37.80528067,-122.4135682,20,4380
37.80530997,-122.4135764,18.6,3980.4
37.80535734,-122.4135745,20.6,4429
37.80540272,-122.4135877,19.4,4850
37.80544284,-122.4136022,19,4560
37.80547586,-122.413608,20.6,4264.2
37.80552396,-122.4136194,19.3,4825
37.80558127,-122.4136275,19.5,4231.5
37.80561501,-122.4136495,19.1,4202
37.80561501,-122.4136495,19,4028
